	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	s19509	m39
s401972	3.2052183291373377	2.5007877262731157	3.136371611247087	4.934501548600814	3.301688084432578	2.8704141522346167	2.5485906166840513	1.4586601157135504	1.4763798532615646	1.3266807113016024	2.6942203365897783	2.374564532971943	0.9490923000141998	1.352721264219546	2.254207063493115	2.178389783351113	3.518664498164309	1.7696623803994154	2.843578998446932	4.137215332787258	1.5380140982954633	3.587367475193286	1.4725662910988373	3.5357065680549216	1.2624198211520714	1.057721770301283	3.4729182267145147	0.8432739072934791	1.769346714568574	2.0140500017098875	1.5712073650082345	1.815472513997534	3.4995482493664056	1.7316805687754748	1.142314151181508	1.1396073834473996	1.1425203790196121	1.538828385937601	2.4934305532769936	0.7571963132337772	1.7862723700691983	0.922616128361869	1.2897759083096054	1.8790547491918275	2.5960038549860007	1.6339912855872218	3.623478052116146	1.3024356830866775	1.4874325412958869	2.312156313851167	2.092880601153927	1.3545171074261428	1.5255184177584347	2.829906849806059	1.5630656726370644	1.254227252326534	3.124308595917239	0.5455553261066937	3.422690290074165	2.4323567808927113	1.078628743886089	2.23921506943169	3.242462950586585	1.8424983616478896	2.0155884318767177	1.1665373223670426	3.200547528060104	1.3127859971416502	0.0	1.5498665277415862	0.7816374823389273	3.059705841740332	1.1383400024882675	2.389879932156523	3.706703563485111	1.4204356720825868	2.797421157379629	3.074261841476045	1.7055290299541896	2.0873396094726857	1.9634804436675466	2.070477504773445	1.214165983197933	1.0623860500320543	2.203164822108934	3.0057319474373134	2.0565215696523858	1.494680839945852	2.0721866213044478	1.4529317866121543	1.9241823684231176	1.660165399975406	1.5490781776965772	2.8718218126098343	2.540044567311074	2.400131509044828	1.5824968490844749	0.7191324425254917	2.375096350029166	1.623514842155521	0.3544117871647376	0.6211989444653044	2.1877018607410674	2.8891647126163433	0.9772574633663748	1.333229428160322	1.6649900558393975	1.5780584464830463	0.8484026973835233	1.6134116686742621	1.1164278134851655	1.5226290495130403	1.4570557141360012	1.6598400735723142	1.2267432082847936	0.8430248741324579	1.1796457882181546	0.990883377803094	1.733091718645731	1.1592156251554508	1.1164278134851655	1.1164278134851662
s401654	1.850486609446648	2.9890936367519996	3.379793123620849	5.18966456675472	3.517854895474485	3.2587059789904456	2.9633343300309134	3.001131058517632	0.5314323542906719	0.36240154623254595	2.179210872853395	2.5517867586392597	0.7546153929019321	1.037721214880005	0.7607601967341069	2.3110830232977686	2.774450883895003	2.041197762353389	2.386779477041499	2.6826225918313664	0.17348956271018895	2.066682107417611	0.3658013793056452	5.039049580046731	0.8261052212910887	0.8441554955696258	3.663216696980452	0.9685561126231041	1.2944197415950902	1.5026472769145822	0.24122456977138143	2.2545420563217853	2.1923716461155447	0.4395994845994316	0.9783011308011629	1.9647938789091568	0.5974014902268775	0.43489442771006687	2.0372041888774106	2.2195813526107466	1.9836980161640443	0.8091224324549589	0.9773657256451582	1.710545461077853	2.831696510178908	0.7250158078022507	2.630317389155102	0.8196180769018242	1.5384118713723294	0.7797655289397437	1.5451102795029352	0.9548287587468316	2.2808383119204794	1.319909391081521	0.423803683292055	1.6678848722106732	1.955294673708021	1.5211814037865747	1.8836225674973701	1.432297286071348	0.6602064461719609	0.9090143356056638	1.8640179081236334	0.8301303933512155	0.468084400398489	0.5220747053089317	2.1928864542970063	1.710547517667076	1.5498665277415862	0.0	0.9484399918983316	2.1665103600309643	0.6104358020079549	1.022315227188156	2.353965669884079	0.8884597093499281	1.641804415357844	1.6757514730787109	0.23608479109668395	1.6248274206457471	0.6002528060008526	0.9078316188077513	0.3529558572824173	0.5166598820128597	1.4542366206826385	1.495742030647119	1.2426717112620442	1.3795086194951285	1.2468110230491816	1.1884652318653361	1.6900697728626126	0.4452161987307183	1.012234290774194	2.409318997261923	1.119649699728856	0.9856888654478612	0.38679306644084577	1.3330945324677719	1.5583880805388504	0.957766355511392	1.3633785771440137	0.9739960679273048	1.1365730260794071	1.7558307035200038	1.4958725932563415	1.2553363374256887	0.44758479842309995	1.3898677664355994	1.08837414613798	0.40878268217062685	0.5470677471648974	0.6834501888953182	0.27349940241559445	0.2794878154480592	0.6945340014786197	0.7107625980964989	0.5160688970034186	1.0331270912172827	0.5583571341781018	0.610588866284572	0.5470677471648975	0.5470677471648971
s401954	2.7599916589924596	2.454610724610918	3.528857033117649	4.722390497071411	3.18033559591944	3.320462181335226	2.9999352921522062	2.1995493025654653	1.0399894305321367	0.7712861800285439	2.2293669209236064	2.402713650363398	0.7425538887246805	0.8613913178617036	1.6426443654098994	2.483130563482225	3.188021504661988	2.107757295948971	2.6924096785627643	3.4770480917484163	1.0114604864004904	2.9513646548360004	0.8042607359764005	4.302290746960179	0.5651660771929395	0.7414819925879881	3.217156900946789	0.3024009982600177	1.3289950827146257	1.5701876002111523	1.0443585374981326	2.1561083569801	3.027259929796164	1.0530671583964386	1.1116393019319504	1.612513224742531	0.5463869353574301	0.9515414993892963	2.195305713706923	1.5302187349126797	2.0648517729910987	0.1745063094096824	0.7746029864633475	2.00742790878343	2.7267216481397214	1.259630596152653	3.345460843702733	0.5229205875504975	1.6750691298138602	1.719506663031995	1.7960401380817244	0.8415083255609186	2.040764168632168	2.245326951207196	0.9151395391734647	1.6031011654786897	2.6331441802074553	0.9145188412735905	2.7406935276826747	2.1710883631617763	0.4174923078897625	1.5774575937276807	2.787002298788832	1.5050788639753616	1.3871340388984303	0.5035709853818143	2.955201561532714	1.6299881169445272	0.7816374823389273	0.9484399918983316	0.0	2.633054471489674	0.5432646145540547	1.6623056925435822	3.0481979903123824	0.6645932568280416	2.4246001483349233	2.3591814283162083	1.117478926446194	2.022965986400414	1.3877201670987358	1.5224332943007206	0.6019670287499419	0.5370885645825249	1.776087582855053	2.4350609375043906	1.793257005771311	1.139040142364484	1.3017140387665547	1.4703020527916832	2.0238041556300934	1.015222204920509	1.3985492961253496	2.8218542603963126	1.9728967463543765	1.74645277689606	0.940243702820013	1.0460725595450375	1.9226095609308698	1.3782346593932326	0.4831661383733949	0.4737709814637443	1.6301912049522713	2.358717277310747	1.3239889866496282	1.426061509596749	0.9320850862971726	1.6526916944977845	0.5933600705419521	0.9632466926151455	0.45611981106957106	0.8759991239093651	0.8750076999799726	0.99990899753635	0.5972892236923876	0.4186897322007262	0.5471162143424163	1.033101292298138	1.1273125677286258	0.5707945222167123	0.456119811069571	0.4561198110695716
m28	1.933908389688843	5.005504192503712	4.388456174148617	6.9613651785323825	5.608273499724611	4.25427781282561	3.8212076832001087	4.19356334156681	2.643458791266005	2.5022981846658556	4.186603907193309	4.702065472905877	2.3593115858517146	3.1390895330844906	1.6975818504696798	3.3114176583424224	4.694308598037421	3.3104330191424123	4.393603597566323	3.594776752226808	2.155428946743584	2.8518085792065158	2.003713371381425	6.078762522039659	2.7744004902144024	2.922145013173048	5.506810521428867	2.8572138363862787	3.4335106790298044	3.618368178294338	2.0027131782063563	4.062213770237108	3.45144025322402	1.8580766493859595	2.3876627238507115	3.7414936742776237	2.1147584162182302	1.811745169225269	4.159155389825311	3.6562756530515172	2.6483597152276936	2.478806002166214	1.910873571409947	3.0545310772798095	4.931386139240747	1.6813826873649529	4.0376037576230885	2.471729315527755	3.020324384749679	2.1180669986069445	3.6663483835486788	3.0666963661911715	3.8859767317107594	2.408301120822129	1.8709852765821957	3.0396173752798297	0.6634831403597002	3.342057849279832	2.5311832222311796	2.8425150517713056	2.232933063116028	2.7028338544338752	2.050068539219186	2.667339170020581	2.10985154666902	2.204379665027416	3.389156935494324	3.387897431957459	3.059705841740332	2.1665103600309643	2.633054471489674	0.0	2.113336318071881	2.537227329786477	3.609380360476612	2.2941701069541853	1.40087084273121	2.90614171792849	2.2918192076484294	3.4182977895285442	1.6021935491203811	2.90585696748214	2.292655688148964	2.502260806618067	0.8706322616928286	1.9930982624424416	3.131117093067801	3.495360212031504	2.5551275982351767	2.53941286362183	2.5980930935496502	1.8033437541470025	1.9707925710035086	1.7037284682769236	2.669610736789864	1.4886116126070756	1.8730420715697464	2.8962407098144403	3.6061249085888254	2.9488506207531953	2.8781382964411644	2.511777195057295	1.0822979844385205	0.5897905917638002	2.7837557710309198	2.7010978975823643	2.0952134586510147	2.4602018832654564	3.082153550678729	1.8563433520947508	2.250491336439895	1.8148250432525868	2.439092590898349	2.34400606906193	2.0451086659587423	2.541394415088761	2.150023000274777	2.6715407304870094	1.6488049036274468	2.0841644652081666	2.250491336439895	2.2504913364398944
m12	2.289020483874122	2.9437732160234655	3.4736082265859127	5.157151587426319	3.609647525408909	3.286698001092838	2.9329372809639196	2.5523310233809497	0.9404867394632563	0.6606773680619838	2.4610827889173694	2.7362644733158232	0.573696576691291	1.141290847647819	1.1819323403038369	2.3648323045538926	3.2639040375136514	2.066667947122129	2.80322299109252	3.2403896407628627	0.6605152362342074	2.631566050504007	0.3686250114231523	4.629290991020717	0.7884997746363442	0.9237162604980059	3.645610733967586	0.7476111327226641	1.5501506800441978	1.786507570199494	0.6207021835720707	2.341760479644605	2.80146254445473	0.6125378020676159	0.9165046250114939	1.8824232393941205	0.013504889485633576	0.43255871421078906	2.3935626870212983	1.86379216911484	1.8692402481122192	0.3886086307720812	0.43524188520604584	1.8834846332284385	3.0266643165525786	0.7633269411189826	3.191511478810358	0.5890899796979873	1.6193407927345924	1.3501538970484477	1.9279551791734137	1.0847745194773069	2.2236980688369257	1.903695838879054	0.43432459074010354	1.5974462081547778	2.0930686772844695	1.3090594286376134	2.3972829393595942	1.9278591402321847	0.14390762008697902	1.4284782217252319	2.3292215450946774	1.3168315280911926	1.0341998041698965	0.15454632119971104	2.7185235654347366	1.73250382222125	1.1383400024882675	0.6104358020079549	0.5432646145540547	2.113336318071881	0.0	1.4670483400985506	2.8929607518077245	0.5942668059044126	1.9123220078645413	2.1623679120639863	0.8393954187962106	1.9904991966539776	0.8843800987633149	1.4400642560342631	0.35242792533714123	0.49922916632155045	1.2720234201143876	2.0005184952196506	1.713039949240592	1.4815479458109078	1.257692578611041	1.275598225893007	1.7797226545165226	0.5315809910663474	1.0204014043190626	2.376960912741818	1.727205000097572	1.2724777537001473	0.4622207879083348	1.144459608793602	2.0025281416765854	1.3335640486523925	0.8993055868740197	0.5578470019307975	1.1091638490284268	1.829766754756627	1.3040457117968844	1.3048201145813458	0.6150956823076222	1.419938792196007	0.9848611055691371	0.488845661977945	0.16998076973559365	0.41122402861640994	0.703983038876074	0.7746215283399921	0.166661646261835	0.48786377915667045	0.10932967920895817	0.98858434622689	0.6097789917783588	0.02922355998085096	0.16998076973559365	0.1699807697355933
s16001	2.0065137734356706	3.0228293344894426	4.197651460827326	4.832368284419138	3.3563368776209335	4.131528823507554	3.892475999307124	3.8364210899322946	1.2178259634295747	1.150068103097637	1.7369779715531362	2.7429294846330308	1.7567305721735698	1.3325795621956755	0.9890742058469015	3.207381943461654	2.440612815303648	2.9455599698425226	2.4398627838716025	1.860311967808266	1.1504219746735398	1.4430675883259099	1.1312107885766407	5.906100093549723	1.2122928385053202	1.5308744001350896	3.372670137304789	1.5988485712063782	1.326169084918152	1.3749195180247549	1.1990609579941056	2.9433730812612615	1.8626613236375533	0.9919974710197537	1.9858361258328774	2.7477341501020414	1.4578350952842511	1.2622806636402635	1.9059531115382884	3.080419470902943	2.976219024481721	1.5355808057381344	1.7031862233285624	2.539863451475598	3.112937370698983	1.6279897369832852	2.5928100454761682	1.2500672553710066	2.4277042940350713	0.8396333544089705	1.6260883240662702	1.2747435024562472	3.116170699338078	1.039384845968295	1.1543953319196667	2.6219540504195313	2.196585896066065	2.274199054573852	1.205779939782062	1.8463799070146323	1.4573357496894854	0.38841903498216035	1.9688792745117638	1.404231239763754	0.7338725560918351	1.3452665627971363	2.3916579268742493	2.5507913511034297	2.389879932156523	1.022315227188156	1.6623056925435822	2.537227329786477	1.4670483400985506	0.0	1.4699801006038502	1.2895599674344902	2.0996333874571413	0.7039870246129808	0.8979556751171278	2.144729258080146	1.1680616399288908	0.8277744142626652	1.2528586468056326	1.3786238809194984	2.026138171543367	1.3716596497436235	1.6222803252588318	1.5754948686727435	0.9689364650714586	2.1333049883917674	2.597497756935879	1.1192017329223993	1.9803616117446525	3.1916221923591173	0.8602589138524674	1.0584703113643734	1.1320981281443139	2.282303889892592	1.308864627260605	1.5578824680954289	2.1413636810697367	1.8953082630029028	1.569669719319898	1.990049238009848	2.493209047551839	2.199797597906159	0.8740105805900446	2.3503589342165596	1.7144399715886414	1.1137327358793474	1.3750209936559636	1.3278349294636773	1.0337343509454304	0.7918667546332365	1.4593478812805074	1.5944111823813898	1.3693909672127427	1.9950782118235648	1.2233530407161983	1.4681434387617456	1.3750209936559636	1.3750209936559634
m25	2.4601705183432756	3.681081158607302	4.876361952124517	5.0732609805232824	3.6326436057782945	4.918976106565429	4.79730721202665	5.120864625408622	2.3431701549623996	2.429206494723698	1.9884512495706999	3.1805769079267896	3.0560332911559787	2.4644522933323962	2.1338583473267567	4.090752901132139	1.9538545103395433	3.8856842408891854	2.493116923905346	0.6423163671067116	2.4248176701712345	1.025948733204749	2.558752306740031	7.109763169534906	2.5401661702381757	2.7008873319219333	3.8000083103219167	2.9118456106778274	2.184685948294558	2.0671090214785552	2.49495730161425	3.712490609248234	1.3774590988723547	2.4105717579843535	3.1955312007369336	3.7552979448370665	2.8821714959828957	2.6544145287813103	2.1486952498475356	4.313717126646872	4.089574735847909	2.944760004420128	3.162811995665125	3.394012796361878	3.4980843345015358	2.896267177605882	2.259338774285319	2.6802574980084777	3.4049771839488985	1.8198938477589026	2.1420294351431295	2.4248206527222957	4.068400192708807	1.4583102103161283	2.5753589334697033	3.7053275646034565	3.092929553442826	3.4559444351447413	1.1655059632944433	2.3730795328555887	2.888084339354855	1.4865627004760305	2.3530898822498822	2.289806788726654	1.968778383503204	2.766920639341478	2.4584010874467386	3.5244058420948905	3.706703563485111	2.353965669884079	3.0481979903123824	3.609380360476612	2.8929607518077245	1.4699801006038502	0.0	2.7472496766038876	2.9253738749044547	0.8294833651604803	2.152545454577906	2.7373426304787825	2.4366182167712322	1.6864660330571464	2.624377095657092	2.6967983159789144	3.3234756354725556	1.8576937152240809	2.248920173911311	2.5479403401386085	2.294916910443228	3.205016508752837	3.567511993998953	2.528138189185945	3.1698520398798586	4.21095644403399	1.4120360053146315	2.2280085873292474	2.543678446888789	3.488965773345947	1.6707974074059733	2.456220101127621	3.5047140969506048	3.25419805047694	2.855468483244236	3.020138560923751	3.6931116288544463	3.274935563796163	2.328942988311101	3.428754189171036	2.9238693440970995	2.5285913128527797	2.790623487581205	2.7778690492472795	2.3167188792057636	2.138349301264311	2.9089116462266227	2.9242475390303495	2.7895770518510434	3.172959736529097	2.605219065622856	2.8951180360722235	2.790623487581205	2.790623487581205
s12438	2.5867751865982282	2.740393414877636	4.026545764260388	4.743286576889646	3.4028085817421845	3.842988876833689	3.5047453469133787	2.7820275384136868	1.2317385541986123	0.9187654774942773	2.2250989789422775	2.8168883166429013	1.128688724929744	1.0918943506473626	1.3475425651161201	2.9371004110597196	3.2890582094406904	2.6136788053389277	2.9691788138421393	3.1439636309295613	1.028885122592307	2.6358311893148754	0.5957259620201033	4.899871615554097	0.6413447384980615	1.1703129787511324	3.2605419806139238	0.8171085375383775	1.4874987850375498	1.6798841200658878	1.0151923857823464	2.728387693577141	2.9423378571261196	0.7174657670437444	1.4922024359245105	2.2468631713920684	0.5979184086590907	0.7852575747486585	2.3844992710519493	2.176892667463008	2.4597874940453037	0.5366564536818121	0.6292310627645773	2.4183486239197842	3.190850736164726	1.2650449139407705	3.448552537825722	0.24119315387775475	2.147795246556909	1.512559661296136	2.025142493195782	1.0582632334714908	2.6618527039003785	2.0220250848825674	0.6638973074191897	2.1351890003404113	2.2892011662491987	1.5660123172807567	2.3465551067003796	2.313322659751074	0.5063152956810001	1.3623047659943694	2.6133492600135733	1.6720819931056428	1.175199169233651	0.5357379090529235	3.0707205583736994	2.193626764624051	1.4204356720825868	0.8884597093499281	0.6645932568280416	2.2941701069541853	0.5942668059044126	1.2895599674344902	2.7472496766038876	0.0	2.2892504137480234	1.9750102508663399	1.0573128973350723	2.3711466037673823	1.144237771675913	1.5003037323163297	0.7088242655162186	0.8437885935343727	1.4956360770625188	2.1633888580012224	2.0164401098472813	1.4115832273927238	0.7309983775426182	1.838270697994186	2.3610033822729295	0.7328173986278396	1.5965374443837195	2.8803086879822923	1.8319491014027605	1.328444802664488	0.7029798839494106	1.6282937569587566	1.9829510958572518	1.672367891732072	1.0891902492484875	1.0040466748057735	1.2553793140874572	1.9636393158759238	1.848013994217198	1.8557362112330908	0.5631330350722696	2.0048419751898274	1.1248583824968328	0.6982828717456967	0.5527154746214258	0.5406543542182783	0.9316993822979918	0.8712515461765244	0.48647069570527496	0.885551482498314	0.5747030956135499	1.5103340861072287	0.8511407089226569	0.6013218081787881	0.5527154746214258	0.5527154746214256
m7	0.7226638955119389	4.604325424983048	3.3376970562912502	6.792216011966517	5.069806466601198	3.29870640970255	2.9690359548409626	4.051786153472186	1.9129326040784107	1.9452347679790205	3.617740297148772	3.878607035262666	1.8764470175165295	2.655723196057312	1.1430515754548238	2.35427160987212	3.673563176535927	2.413275552998151	3.3187550488703477	2.888129720546334	1.545329648041158	2.0670376659288965	1.7362824374750785	5.88808046223631	2.4602573731135533	2.3342688687915047	5.275478783194314	2.5335694271431546	2.8227334157679103	2.9938047544248945	1.4423964661355821	3.149311995609494	2.313101678974324	1.6078159249157704	1.752622182247215	3.052949092792673	1.9054140939229212	1.5304127194942247	3.3311627782988915	3.314637809098418	1.9987741016419436	2.280209327966495	2.0090279755529763	2.0149584460232477	4.009836156730011	1.1886878348407572	2.734277754711476	2.3442664605109096	2.126203907536888	1.3286826518373165	2.800019388230146	2.569972416757494	3.1098435552303823	1.4922124229661549	1.6351887193751047	2.30322479656868	0.9414164961173911	2.875405733949069	1.9491075857335936	1.5967240783923704	2.0467462351957404	2.085123054794337	0.8489954159506703	1.6893237139675432	1.4848275871681866	1.95429455878557	2.032451111562053	2.5681296117207792	2.797421157379629	1.641804415357844	2.4246001483349233	1.40087084273121	1.9123220078645413	2.0996333874571413	2.9253738749044547	2.2892504137480234	0.0	2.4036160385830585	1.6538572809295216	2.308589207159583	1.1671629902640763	2.133216632092411	1.8890658316155329	2.036817708613673	1.389433866878095	1.0937202176053353	2.079893624922265	2.973521778165463	2.571552960609423	1.6935783888941465	1.6460918705311811	1.5620824762729106	1.302832301285296	1.3454715626229536	1.7675822133427799	1.2626758956701487	1.6023156852986842	2.3418541431967252	2.803859649814752	2.041310940187346	2.7044749158205015	2.210867097013965	1.2951456687086627	1.1444071781314522	2.215218069995004	1.8870138870220348	1.8448831789540017	1.6373502521360517	2.627192117385187	1.6020524542165502	1.9906847708329949	1.7833170500958597	1.8656049021129169	1.830176649870058	1.9497656489364743	2.1336855071493157	1.900836920680263	2.0128973706859257	1.439332112632762	1.8902657925458939	1.9906847708329949	1.9906847708329944
m21	2.1064167526021693	3.3968960654172706	4.616764892267436	4.959803360019021	3.5597055271238087	4.599685940548352	4.402128356704167	4.515981259544952	1.8004863063429413	1.8037174760220485	1.8579737640431206	3.0600493384046468	2.4172466920003237	1.9218767371409493	1.442715900735428	3.6970232837216326	2.310529466904738	3.4703701150094033	2.5701721132069175	1.2031714042840798	1.7762458594049142	1.0088225232783525	1.8155040553211412	6.568111614221615	1.8802493219714251	2.15226789505376	3.5857029161782155	2.2729476484001463	1.7778858684830676	1.7357614234070133	1.8236525824724532	3.4184267477775108	1.617282927790007	1.647340331722702	2.6047658070284534	3.323206596420267	2.1528496771667966	1.9171020924140052	2.0892017895953168	3.743221346624117	3.547388975330472	2.2373283249958953	2.3856670883447095	3.011926098332293	3.4207967744374455	2.220678832043662	2.5012692657735127	1.94302464068621	2.9631929365411414	1.2225857032609253	1.9354901175975507	1.8730984803247057	3.6695896186340553	1.0649467778267079	1.8224641360337812	3.2085175593704327	2.4647521245265307	2.9123043723743938	0.830071877965725	2.115035608558972	2.159225221524214	0.8745477186842947	2.0341339629658526	1.8568092138538976	1.2952410308631497	2.04422998281357	2.453502196709131	3.101390302294619	3.074261841476045	1.6757514730787109	2.3591814283162083	2.90614171792849	2.1623679120639863	0.7039870246129808	0.8294833651604803	1.9750102508663399	2.4036160385830585	0.0	1.5138580703053937	2.5032649131678038	1.7216634265189563	1.2380105719702559	1.9389646535588492	2.0528143294557544	2.5581190741126956	1.423185775677512	1.9703099934271138	2.0927587129363303	1.521297721367195	2.690363916056749	3.099003324926992	1.7720366222702344	2.5595967323716864	3.638196458436153	1.0185522343567468	1.4815944596431367	1.796291163989378	2.92310032945093	1.4999140646685278	2.0437336099952907	2.835356837576331	2.5854659603890813	2.0856841999342257	2.321972176747264	3.123760034685318	2.7685996024275323	1.5658814159136063	2.903709696185118	2.3536140086783304	1.7759388519930095	2.0744952909242245	1.9982121306976466	1.683260710304299	1.460064310416184	2.1541644682242382	2.2754690543852103	2.0652146585699307	2.614555222696903	1.8495534316117963	2.1619733184170453	2.0744952909242245	2.0744952909242245
m17	1.7698867971712298	2.9721200919046105	3.3707781862143475	5.160608418876571	3.443402928486412	3.2749765780448943	3.009778421869147	3.1553016538924976	0.4485173074470009	0.4080144625568093	2.050014853905796	2.4546386179253648	0.9162058465875504	1.024013077203375	0.7433935081620469	2.337107620784486	2.560401560558394	2.072066897145398	2.206554427492067	2.4862076019338457	0.2838930070749146	1.8845002129253206	0.582519213056632	5.175676219417442	0.897568272923965	0.8690605090762095	3.6353357280089496	1.0825207086359694	1.195991418709696	1.3840390178537645	0.396103127109928	2.2257158844037965	1.966777247845244	0.5946870718041761	1.095735669621927	2.0027465775380624	0.8262695295126552	0.6513683929213941	1.8759501699858343	2.3492969333227975	2.0892862432280257	0.9926178262301703	1.2098374053201668	1.6970453041346338	2.732034162924527	0.8809211321342519	2.4186705062751566	0.9661219184473471	1.5592085716922548	0.6299017273990158	1.383978608057549	0.9378061591989637	2.3134258917803074	1.1373142904262723	0.6328263823769585	1.7391161312009347	2.0174160824563696	1.6084946311288117	1.7354753344436888	1.2810068014984406	0.8754177966148372	0.7232207639758643	1.7669602836964782	0.6862051295200928	0.34744468743668505	0.7379565620978022	2.016857539838621	1.7304768193863527	1.7055290299541896	0.23608479109668395	1.117478926446194	2.2918192076484294	0.8393954187962106	0.8979556751171278	2.152545454577906	1.0573128973350723	1.6538572809295216	1.5138580703053937	0.0	1.5024125087355333	0.6907076734436194	0.6934432924928313	0.5439443774551854	0.6477447732614223	1.6314512051498993	1.3800073141924325	1.072968840640171	1.3427457015977797	1.3011542081945535	1.240525800416456	1.7312008401641625	0.6333162709426708	1.132095250141631	2.5139311497882266	0.8947769540519	1.0157448711253045	0.5922398643031223	1.44380337058319	1.369146974145898	0.8490150755991314	1.5347845793962198	1.1579179010483795	1.2822494631411452	1.8452052474385336	1.6156218126415096	1.3083664372222106	0.5742296063410604	1.4616287762602007	1.1538953485983239	0.6060775177877689	0.757401322415342	0.8984923259925273	0.2772350432515836	0.23409753141760686	0.9230454788809136	0.8645515425251833	0.740574830271254	1.122221488464365	0.7380901439688222	0.8416856857409046	0.7574013224153421	0.7574013224153416
s15965	2.27885116629891	3.0704224561639952	2.2308312218206483	5.528169669570828	3.3649821766517274	2.2427122145880025	2.198673515348348	3.184838302574335	1.155191255350758	1.4565418592987929	2.386502636984778	1.7987056470046834	1.5661915150753631	1.6801312053790902	2.0226067265793577	1.5682384994665084	2.0513271673773046	1.3182846877986671	1.254146940804177	3.047038809757586	1.5103956748029637	2.5478901670044554	1.95665478590744	4.839540102773034	1.9247536365710738	1.3267868404732277	4.046769623348448	1.8581539359430403	1.5997904053400767	1.7290265529035447	1.6279297062747853	1.149186656632165	1.8952284166213502	2.055946961893861	1.4182043624093796	1.46176845066144	1.9789091743908884	1.9660376201646175	1.6227264556782843	2.306502737595448	1.9359624839681928	2.0164387490615514	2.4095795967246607	0.9142239355671735	1.774443600242564	1.8435506971873605	1.6268372272986578	2.1954032709102798	0.9844354282040102	1.722100013146078	1.1174528444818763	1.6328692930874324	1.5187498427792265	1.8816841588578255	2.0207012899997308	1.3575172399486486	3.079739574899876	1.7131270618808854	2.665699999434901	0.8494352630959005	2.01466692450141	1.7792551877995804	2.2440590516718597	0.8513968266201009	1.720100677249568	1.925077691063215	1.3095849161639224	1.0560011995763359	2.0873396094726857	1.6248274206457471	2.022965986400414	3.4182977895285442	1.9904991966539776	2.144729258080146	2.7373426304787825	2.3711466037673823	2.308589207159583	2.5032649131678038	1.5024125087355333	0.0	1.996806277513312	1.3636212645005403	1.6986028501043358	1.563363172686099	2.825576358816245	2.2034391339706554	0.534862567588082	1.737132393904319	2.6788041731509318	1.1700541807455331	1.4237122649276743	2.0438193801174163	1.6386573475476436	2.866723795752789	1.560682379103626	2.3808531912325055	1.9849005902250225	1.4957215734322622	1.503092360595706	0.7030536510795773	2.171847808568162	1.8488975171033208	2.6028965755859392	3.0527714032902153	1.6003737185883116	1.1293026170563691	2.041574758888234	1.3937450873595227	1.6351762419895317	2.0135120049332795	1.9059089747257312	2.255406237937139	1.4764598521869765	1.661181297511814	2.1468870941096596	1.6476151810119262	1.9261340109956495	1.266914802889968	2.106461076401514	2.0019936669123357	1.9059089747257312	1.9059089747257314
