	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	m39
s39300	2.1646697117662406	2.1971741880983235	3.0705668519487515	4.95774502048926	2.4311783590880007	2.873679055398148	2.5103104349216774	1.8951801211841186	1.2543617157973432	1.222975295435479	2.358048433925876	2.0237226636251524	0.892512160839192	1.0308542297396992	2.324474809011773	1.9766761639692523	3.3241157146610907	1.049191917548394	2.194928279519373	3.3300175726906156	1.6466368249969277	3.495537748986549	1.4663658213641857	3.368822716019377	1.1397894459588596	0.8843521919263472	3.021931709861019	0.6016766839712977	1.1418912916955637	1.5897874388001034	1.7877393159155328	1.440237097340931	3.328020172946912	1.81283273548087	1.261187245942814	0.8184937199892421	1.155978533192614	1.0509733785156816	2.030764865450362	0.8577800442876908	1.5961267313623886	0.9183900897660635	1.7983500744499092	1.6976994943130894	1.7059503020011368	2.1058128315644025	3.00919067004679	1.3659652585434532	1.2666627534243435	2.3163790324255182	1.546385282530673	1.0170955453002326	1.4947668300944688	2.8074269296683823	1.650659077065931	1.2167726907384453	3.215917395857025	0.0	3.4161232314422603	1.8157722777399035	1.25938100200859	2.0660714654916443	3.462146662407471	1.8223496127841194	1.969484962363766	1.2265241890956915	2.929154689888489	0.9910395208682427	0.7258971917191459	1.5834797564324607	0.8943631145211688	3.450228743163431	1.2808405622827863	2.095022979883122	3.413943664221877	1.479038455309826	2.84559329119214	3.0775136862538592	1.4874451487648925	1.9361434789562209	1.4829973100385918	1.6656615475888925	1.4433962364010837	0.8999901741627453	2.6640828032588466	3.0481460539564433	1.6388667237144736	1.1786195779947266	2.2306224112603066	1.451697406597878	2.095183910114976	1.8793274058783906	1.6073051720677798	2.9680560723661027	2.079667720673608	2.395322062783205	1.4241948312714583	0.7514713297096305	2.0473723271575057	1.3434609673890552	0.6747853329833321	0.7561767767880152	2.4747157476629864	2.8242572321748125	0.8334172764197432	1.1231097974166386	1.617642977320508	1.3057879531446084	0.601998931586045	1.689444659223885	1.183518666029647	1.7996928578814329	1.1363548897020093	1.6151862281971576	1.3692516632877665	0.8158246802301855	1.2681840399260806	0.8968972265964196	1.8598911775283744	1.2873268048056188	1.1835186660296475
m5	1.3997453682701286	4.188138221424429	4.697098471976987	5.85983770771794	4.246112951391067	4.618455983826591	4.462028953369536	5.237369384324775	2.7007097831121176	2.2720972897672844	2.690710982836328	3.4728009583089956	2.788055885743013	2.720261356230471	1.3138939117027773	3.6322890870223206	2.834773777774053	3.7356672725567632	2.9549853669162194	1.0285478794778207	2.039370593203103	0.5219091076469758	2.0847810753244853	6.777520193698322	2.595407608064452	2.671651509081329	4.085785321929079	3.131629110482085	2.5789158666659935	2.3828352409284568	2.2468678981321655	4.174542803453024	1.4175763942341304	2.0219642363883406	2.787658092974428	3.797033908843168	2.5312015018281357	2.3980708892917004	2.920789675652354	4.212642402540513	3.6162805847439903	3.0443937432156294	2.5001502798927837	3.268029406513239	4.072707401829394	2.3010275342119924	2.2711700306478226	2.390047841253768	3.3256210845492866	1.2172755636295367	2.5519610362472527	2.468675740968472	4.06739379014194	1.0605840253865841	2.024809190866903	3.569892893228168	1.902458855650541	3.4161232314422603	0.0	2.3146736273786948	2.3255729997258006	1.508672784220636	1.5214639309869846	1.954999964521747	1.4671060284128068	2.446346932502649	2.2606618607782263	3.4855661310013413	3.5166416509633915	1.874118693588037	2.7075090711695484	2.5992546287177167	2.57064544743422	1.6985999372008236	1.147801000402823	2.5778799891264867	1.9541422440366758	1.0797981043283627	1.9425133190783752	2.7499274978790877	2.00889248450117	1.8858937875673605	2.2054648905729186	2.5224010675818134	2.5944574730551286	0.92280618636028	2.2682743608189617	2.668516361873135	2.154530374117931	2.916529121120957	2.8863413566618394	1.8956249822803757	2.738607846185612	3.380523839874526	1.5768984434522801	1.5913134896030685	2.1765268135107787	3.150744619906129	2.133716335260216	2.412085038783595	3.2676466692560715	3.029527203991519	2.168214743624958	2.1064986038296807	3.317093283135667	3.0417054595912196	2.0149498540426576	3.1995925987787577	2.931297086123692	2.065000147756676	2.472082961885215	2.292407952881614	2.280298537486059	1.8296674417619165	2.5113561240308915	2.631184936391805	2.418857237688451	2.888676918560526	2.0531891799094253	2.48995951963873	2.472082961885215
s39352	1.0872460799516181	3.270557640550685	2.5177252035334488	5.831314829824013	3.3700840282872293	2.440631162433247	2.3146427347528022	3.621039693170922	1.4314824347444008	1.3344052759726441	2.460739939138329	1.8419017853944941	1.32667916929333	1.7758576286392633	1.4078687758253483	1.4388873288665218	2.4898107983939695	1.6227229087008515	1.5781523972501157	2.134480611650786	0.9903070006289375	2.282884260751935	1.4607100010336918	4.8872931748568735	1.8670358044225441	0.9747225942703008	3.8391818405370284	1.9436884346198697	1.7353689684901943	1.6261181921041994	1.4517268864573836	1.9966013322210825	1.7356373256485822	1.7897984188301086	1.298318089535671	1.754247408879354	1.7059202339945507	1.0089117973910215	1.920798870311378	2.402325557139944	1.9243444999265502	1.9883535280922364	2.099463068711602	1.0545665666889472	2.319923651562966	1.515324446941843	1.35401835933907	1.9085324115569982	1.1492519400785433	1.2427736331648898	1.31000052104028	1.4123173016282247	1.8224020043658256	1.364990514947672	1.5376225909620314	1.4743977909008052	2.2981224933967375	1.8157722777399035	2.3146736273786948	0.0	1.5881719386919502	1.6975539367852246	1.9748764137634218	0.443198243187042	1.1693304902355728	1.6543329295625087	1.1612838051427274	1.3424936467530766	2.237557220189001	1.1715015673184344	1.711035751240693	2.9623630244928294	1.7874357198678537	1.959853717877613	2.46223089686754	2.165731548958315	1.7289429315427542	2.4085397241223068	1.1973083812933623	0.5785447419774841	1.267144501509888	0.9935573554492669	1.499589849776244	1.2738031193967476	2.4489062791756657	1.7108903861269527	0.41181000536735535	1.7493255485831376	2.5339329202876537	1.0301578975596235	1.0625478259918781	1.5839105718706177	1.5261414098465995	2.3989421812340614	0.8629177014774138	1.850513552476903	1.3882949443271226	1.4056328864922085	1.5313541017572572	0.5610476776511217	2.0964547878802335	1.789135106232329	2.2376339737702575	2.4092139451286316	1.406474494037485	1.0882992709800399	1.7541268641331489	1.364946052552085	1.7229092034513838	1.631920189703478	1.6413584612304282	1.9954651572778768	1.1756595424971799	1.3279811973408548	1.837649506222875	1.3467652222989281	1.6218304007836246	1.0969387670701884	1.7304802319161996	1.6758295337103928	1.6413584612304282
s402112	1.2231825653859143	2.7294468800933127	3.6048566884689968	5.0989774770064695	2.9319296510651345	3.414010959751942	3.0608267381041436	2.933553616284885	1.3802913055208785	0.25761104918097444	2.142455524875198	2.5283888239623744	0.7458062555737328	0.944735107367948	1.2487294221951981	2.357305533959865	3.1705242385544894	1.8963406149780275	2.3848435206522973	2.5140410524608394	0.847269656390061	2.5248952498754456	0.2730220980475934	4.526774851027318	0.6988491117482724	0.9079632177521006	3.1141263467215228	0.834887758490638	0.8844908975086939	1.351282114949659	0.9247821580226098	2.4819963378626086	2.6529764310808672	0.5887423189169396	1.0113843114074772	1.8821509810266583	0.2219566327034706	0.6790599770385423	2.1693020964336434	2.0162601841271135	1.8198276836074538	0.7305809299202236	0.8093063008752772	1.9859417253633314	2.604236923091485	1.3352421989293892	2.7081632221983116	0.5630080710444847	1.7478953517076479	1.3234215186553107	1.5609003220617543	0.6763678596378565	2.4302106392381875	1.9961496696042929	0.46804827834951385	1.8213562278824476	2.1889668434128473	1.25938100200859	2.3255729997258006	1.5881719386919502	0.0	1.083835681990272	2.5629702327114376	1.287451501604553	0.9813616846026086	0.1735895244357064	2.6046679179649126	1.7718558402956672	1.1933020555253206	0.5786056136329909	0.40959225241409797	2.44554176241961	0.387518834235871	1.1567065234922758	2.564600772575962	0.5798234681473765	1.9831921842835347	2.1167752488954847	0.5170824788896271	2.024445369423683	0.425027046326518	1.088298681015542	0.31368631089849425	0.5145831803762678	1.7492504665437463	2.0516876995537188	1.434241453615818	1.0991861737157713	1.1441091352868618	1.4444724325447167	1.9510461249869469	0.7192046537717233	1.1380416536954192	2.5563546426485853	1.4181249886735012	1.212134713314783	0.354886328749574	1.1441926211578208	1.7230342832319137	1.224888291325618	0.9503873983310996	0.7381963999564487	1.388528864830461	1.7295704375902907	1.3956688432268043	1.3523718541193066	0.46390207724114935	1.483018622144879	0.7874865554678537	0.5031133870233957	0.17740452044799704	0.6778525548688373	0.5015696031634951	0.5392999008840959	0.38313601956876536	0.5204396073211326	0.21840246608830538	1.053611217476474	0.7100164957915501	0.3394536640947576	0.1774045204479969
s401620	1.0207807523412056	2.770466637686857	4.148558359944637	4.769954056260507	2.878898608981056	4.023059847230139	3.776293767619197	3.845791997506709	1.3873260568671482	1.0903574411237686	1.545721945440513	2.457628005432406	1.6755818418318802	1.2353544514512447	1.0937781899231191	2.953170357295018	2.4417490925997907	2.6603323108769463	2.102900512415335	1.5445381113832684	1.2899612199172197	1.6062423195853086	0.9597351383677564	5.412500669466641	1.1121402321808374	1.5286901662790666	2.8352364576645663	1.7624449043984989	1.0902091747871838	1.0338912527816226	1.5852444458306403	3.042396040431485	1.9578574260690627	1.1258252234014898	1.8827928746813052	2.6011571006403926	1.2978521514216348	1.2102196178915776	1.8220097922947736	2.9121692216192807	2.76523038467178	1.7860431840934259	1.6231213085457916	2.541251998213312	2.823558274716019	1.889757436881287	2.2710468927496765	0.946989053122286	2.4032320149192117	0.9859367647899117	1.3789563734251595	1.0616472519820324	3.020522748675093	1.3605692275924244	1.0765240752631577	2.599876223211871	2.286209762399768	2.0660714654916443	1.508672784220636	1.6975539367852246	1.083835681990272	0.0	2.3047141192368934	1.33755236041355	0.7042612421057486	1.2494635462040893	2.2920149121237783	2.4028716127247067	2.200699526102962	0.8469296949842788	1.3727591285479135	2.7727802164730955	1.4376567624429861	0.3133848436768494	1.5030188804513427	1.3141773380166315	2.1427132762864938	1.045936350896405	0.7920612639123956	2.103142301358915	0.9377572619246269	0.7898447042158034	1.1538626952368283	1.2421473608555806	2.32131177881151	1.615779514762007	1.4449498936715175	1.1979368570661997	1.138015793829382	2.1371606384676856	2.441538734920157	1.1569064340864323	1.9886136002183603	3.201175275057478	0.9831199237203143	1.317972637170302	1.137003099824688	2.0389508951763475	1.1210651128520077	1.4294042469210777	1.911936633976354	1.7853672948243187	1.8284032328934554	2.0365797571113244	2.2376379800321784	2.097299865870265	0.7045300576567188	2.320357151263853	1.51571424644038	1.1421804188869937	1.2607374687998296	1.3936478960443306	1.0189758245625196	0.6719927730421429	1.3890670577203583	1.3639038492494402	1.2671908809806243	1.8286511717808174	1.2853048941603968	1.378979107659669	1.2607374687998294
m45	1.4241030809245276	4.872950359952241	3.7420592459747026	7.020597306844945	4.9677756975207465	3.675525137928665	3.575622312722672	5.212284564995726	3.079955543378451	2.408447385961407	3.6241671882344857	3.6643754659614043	2.6530498731236185	3.1869310622016402	1.359173369818603	2.867692376673777	3.486105662449394	3.362811793895093	3.216583799193751	2.0365010983410556	1.8432730142570524	1.7104242775333431	2.2948281071426644	6.595913556340834	3.0850252043242823	2.60686067648828	5.096312342059663	3.29908368592992	3.080110482549051	2.9915600009525614	1.9527990465984324	3.9266879606758747	1.5754914063205525	2.2347444896954314	2.43129016229084	3.587833156450346	2.71295637682057	2.469943827998119	3.472060536447936	4.07248965471342	3.015655061286825	3.132317386654543	2.5603660595954487	2.624248151099329	4.250696955260133	1.7288571724499624	2.0854001773649378	2.920625055267565	2.860963744617466	1.3614755999526862	2.933076003299011	2.8059055935433364	3.7007621589317514	1.3084934502624166	2.156685742404157	3.0886975583471683	1.1711321494274507	3.462146662407471	1.5214639309869846	1.9748764137634218	2.5629702327114376	2.3047141192368934	0.0	1.741946228118433	1.7508631413208051	2.6139704213112576	1.8180015928136428	3.201691859359326	3.5652432131407403	2.0454436511925596	2.919697269910514	2.0753276012171	2.6730058586120777	2.5987760532062807	2.4265555440993043	2.9834769019385488	0.9627567748881188	2.4435178152011297	2.179849567383124	2.418105980377099	2.1599694439062582	2.237937574436687	2.3082666579095545	2.657279204465024	2.1814426349946605	0.7234414580330624	2.204264908229623	3.1843907248455707	2.9120389282390486	2.366965100819464	2.021088352142106	1.9592360363203736	2.2917199714849974	2.293253122403206	1.8005193250140241	1.6523183622528512	2.2480671451031	2.911935594361196	2.7696298221969444	2.3627263074548304	3.4151393046969636	3.043986557091069	2.0396986847792244	1.874463573934083	3.003572436712767	2.6375210507698785	2.517499386477873	2.6848811071641663	3.178838268048912	2.193049349589358	2.6366418539948815	2.447003152788287	2.4730035414790037	2.155370838791378	2.6550603726884674	2.7215832709537144	2.5470659460910534	2.652949124892705	2.1060350822022036	2.5676536766332	2.636641853994881
s401634	0.6536077929747859	3.266284930715973	2.880385504968562	5.730171092424584	3.379937318890287	2.7768620801782844	2.596926899685085	3.6704480186334165	1.4255520102601038	1.045358683726172	2.342199873320303	2.091792407852009	1.2027586587980232	1.629907459873739	0.9737345648859632	1.7382756835281736	2.5563720904121343	1.8280745781813867	1.7803386680485933	1.912374536020779	0.6437603743642379	1.990145826265866	1.1106959507516734	5.041681704722688	1.6471753380806626	0.9398976022218527	3.728946853628228	1.808571817007951	1.5609921395703006	1.5045027224786522	1.1378863375942663	2.2957635052255725	1.6384326638773088	1.4018068954974097	1.1805191230520817	1.945197193542126	1.4351413037753227	0.8442295576387979	1.9798727041928432	2.492986931691551	1.9450331504655534	1.8001952626110211	1.7624130923269459	1.3442653417158823	2.5423702181564547	1.2417760406581626	1.5191598010309917	1.6249387355396736	1.3841065701955264	0.8183815183018501	1.333695245257916	1.2370913630840301	2.140664120885676	1.1157694375171878	1.1622231028797667	1.661785368699506	1.9618568607462208	1.8223496127841194	1.954999964521747	0.443198243187042	1.287451501604553	1.33755236041355	1.741946228118433	0.0	0.7416661872801461	1.3671153088954053	1.3418259502320202	1.5780722814371335	2.1333725965805144	0.790017738930806	1.498941235007991	2.6203279386354725	1.5059611864052564	1.6182022047410356	2.2068912730721624	1.8564198831109289	1.459304575821133	2.077781713549467	0.8456662879257086	1.0037378768331744	0.9100651837083366	0.7618414196532359	1.1650602744806566	1.0966814129329083	2.122336116577268	1.3760683205846944	0.5345420653395936	1.6211935891483078	2.147515245002198	1.0909074976373079	1.1889436703649416	1.1846515366659132	1.3442643313277147	2.309072119265044	0.594065385692117	1.4249819800720267	1.056121373317917	1.410431410938999	1.4446037916957841	0.6228966820523666	1.9610218343148635	1.6391482525770462	1.8558554627626433	2.0256699085178775	1.4907692106439752	1.1762254738698679	1.3986174605523298	1.4132062703735937	1.6014757648090199	1.2579167525653536	1.363251900128944	1.633879378034018	0.9397632466930943	0.9505681625169001	1.536682312529538	1.1828939674513912	1.3283427275672908	1.0999373248152338	1.3486396477665181	1.3891308775544473	1.3632519001289443
s402116	0.34507424567916656	3.1742229454511377	3.589508554523881	5.4022449504672885	3.2979114693433775	3.4624750158251305	3.227134405371691	3.8064539521652634	1.4948510655813037	0.8509019281182784	2.079222803891648	2.4513273332664025	1.3384586388427062	1.459314539480421	0.524818035999662	2.4007214296667017	2.627138544851576	2.306626351257989	2.0955970381238727	1.6309131656646896	0.6885664921626473	1.612467220240195	0.7406147036754593	5.31769286169298	1.3530752071416552	1.2167100634819277	3.426441506450754	1.7369864877892125	1.3420722400776037	1.347122228844324	1.057853702767928	2.803750366016534	1.702520886497467	0.9239706371963899	1.4061936776582982	2.356288251646457	1.188715901051868	0.9411795378914581	2.051377613636874	2.7478737041596797	2.282023476589627	1.6806887019399779	1.4168898733667759	2.0029756604155233	2.8574797244629653	1.2824166318177121	1.9392952413056166	1.2103456394545022	1.9524094629282205	0.39851180371811407	1.453855582452916	1.110577150655686	2.702598130556351	1.0229217927787169	0.7691115698951584	2.1670729833156503	1.764532638893221	1.969484962363766	1.4671060284128068	1.1693304902355728	0.9813616846026086	0.7042612421057486	1.7508631413208051	0.7416661872801461	0.0	1.1059927939515464	1.8448588812540918	2.0777179050139223	2.1170819575619344	0.43481737992885555	1.3289717123829121	2.3535073433068	1.2645514472679038	1.0008921661178678	1.795620837750278	1.4338296382304594	1.4958276336867646	1.495531418070829	0.508862683146785	1.6824579546958736	0.5978121550208589	0.6683265678005903	0.8733776082214724	1.0757901147032958	1.8966772735895152	1.1557381014594696	1.0657395648787997	1.4634965489569403	1.49424959866185	1.5837935484099706	1.7876721808011946	0.7681597911827428	1.4738703760802692	2.5607976786237447	0.6194909388762317	0.9350727574949852	0.8069524496016759	1.6946853434006133	1.3578820259596536	1.0782709973061313	1.8836425277002415	1.61560287524258	1.4805512761344544	1.660282244199927	1.8695192666744969	1.6342777668658894	0.8612786405373668	1.8250082566969623	1.540562454948545	0.8583996632335792	1.1199191395386932	1.2189144289757456	0.8406149477110091	0.45949159143653256	1.2425240046861548	1.181199001999858	1.077755248626321	1.4387566221322166	0.9561808097941895	1.1630064125740323	1.119919139538693
s402006	1.3180065272237234	2.8088247512496443	3.565476658057543	5.199715853485931	3.022939812445246	3.362648563330064	2.9898010660593513	2.8392560392102086	1.500210721323767	0.33583770560705517	2.2987633493331185	2.62816987754076	0.6741639358985921	1.0491665682309834	1.3226316571739298	2.318434818347689	3.329534595669156	1.8459298705060116	2.508937074569827	2.6691544823252014	0.8734432958615735	2.663782194230263	0.37193072830562646	4.436048607928345	0.8012371760926194	0.9348478175779461	3.2223080162821103	0.7757972015023538	1.0069432773587077	1.504118124438795	0.8662222013258684	2.47541238051305	2.7820051444846485	0.5927452324800027	0.9225867616862465	1.850414007269145	0.10102505674958585	0.7548591178773177	2.30773727434599	1.9374529918154841	1.694702297207381	0.5982635434350677	0.6950420947278213	1.9631048978668055	2.6640351642168807	1.2785437352047968	2.8222571002184877	0.6802639669618443	1.7176286533240601	1.4249604287654323	1.6935120073292134	0.7968067970062838	2.413874397951879	2.120701357590278	0.4920605920644675	1.760585031612952	2.176911283582839	1.2265241890956915	2.446346932502649	1.6543329295625087	0.1735895244357064	1.2494635462040893	2.6139704213112576	1.3671153088954053	1.1059927939515464	0.0	2.7000550102503174	1.7579220371478876	1.0822667748640469	0.6911838121970698	0.3858620959985788	2.3821991620685092	0.218348917337081	1.3194648895132852	2.727518107235614	0.5620972122254249	1.9775217079503427	2.275445266969513	0.6536730331652321	2.092270764080506	0.5231329837280893	1.2380974839314678	0.3080340990594524	0.5739051495549767	1.655556252917077	2.135265537557214	1.5306130808371279	1.2211057343221732	1.2062770601531552	1.3957152238940844	1.9220965912724932	0.7310283886145018	1.0291995296885992	2.45827573350793	1.5518194261108023	1.2335796329965532	0.37210662796727584	1.0713914710244854	1.8847488025625863	1.3074852341322736	0.8665499622487992	0.6206044206812299	1.331185634206396	1.68531420200917	1.3316042064257188	1.3064640743439668	0.6077017290274751	1.3995430844229755	0.8100417854472297	0.5007023431152842	0.04357245396012658	0.6076637385570867	0.6170514863863718	0.6845183824146026	0.2385986682853885	0.534536958575527	0.08640638779889986	1.0191273800832183	0.681546298456779	0.18295559694970667	0.043572453960125906
m32	1.6641430065507492	3.990558619148676	2.8768244340516484	6.317771285161451	4.011371060086491	2.9183356780804646	2.986540651537142	4.727792784898941	2.22499528517588	2.370374273334568	2.886602995587518	2.211849343438386	2.4758021902232583	2.7138101830580745	1.962939929280507	2.1855852084163745	2.1717748747387713	2.656344091403617	1.7659056315378128	1.835482950437308	1.953325951327379	2.03859357745217	2.4239164150751753	5.893004664729324	2.8274757525980116	2.112395205546274	4.424157497039663	3.0619076602426656	2.6487050525242415	2.3029006345957157	2.3923879400958157	2.8210145889775182	1.0554929631433938	2.6839287800237956	2.410080826539765	2.7823530048541425	2.764114741487386	2.0888274975813417	2.317966382777875	3.503115160445121	2.9727764612211414	3.1134408204965154	3.0772095284635133	1.9315610994865429	2.9732876090185507	2.3447031873928355	0.4111901320637374	2.841372450128392	2.173220958507019	1.71385154335473	1.9555870039394347	2.3942560315058903	2.6508369681798443	1.2350184034770995	2.4682551804916053	2.5144400719695374	2.6733973518329135	2.929154689888489	2.2606618607782263	1.1612838051427274	2.6046679179649126	2.2920149121237783	1.8180015928136428	1.3418259502320202	1.8448588812540918	2.7000550102503174	0.0	2.355778370672869	3.387895850636351	2.079210009222835	2.7925553496250473	3.5196687148754906	2.8470814634135064	2.5737082634119686	2.302339659171871	3.1591931594627214	2.1249006859208572	2.5464647583921094	2.120891024592264	1.1249997540262768	2.224715897900047	1.7243463455589982	2.4980673800427513	2.35631336499801	3.2291640622607822	1.7337260487650925	1.3210417631179008	2.6189724001995445	3.3219043021192523	2.0934590382558396	1.808155702743535	2.444632492552362	2.557960582266555	3.0391212898209727	1.324360573984646	2.5129076639149677	2.3914968077102343	2.562660944489482	1.9121398291793785	1.607835712518058	3.225027109794335	2.930725799999195	3.008919993660067	3.0655165493687417	2.5386930116265143	2.212364772580738	2.6293574277617955	2.450880068446394	2.795014598159084	2.561873382899846	2.694694515870035	2.93951704349084	2.2006025009023866	2.1937022885586765	2.8756196293494782	2.45433377695282	2.666151472269578	2.257129662845456	2.6263180509310464	2.730622854829909	2.694694515870035
m26	2.1443939890422636	2.7790983006216146	2.1387532883712503	5.61824366306509	2.9407222217582207	1.9830415771918175	1.7207674543654279	2.4230408692475898	1.4590116832113493	1.594031716959856	2.738165191671172	1.7051277537226808	1.14861073726524	1.6714670167783012	2.386840891767057	1.116956725946283	3.1564698235366975	0.4031036062091577	1.8915703220934397	3.2947056923680225	1.6596297076554718	3.4932620842071764	1.8502993371284624	3.5566507273669457	1.8454855117059648	0.9152212503694022	3.677842802062688	1.4768906394955021	1.7419122387346289	1.9055407540083922	1.9093842920327733	0.8061328081187839	3.0325106856299557	2.2268032151650776	1.2738976847893748	0.4424384294888043	1.737892605431255	1.229236466294152	2.0862635031505863	1.195754673502673	1.4256545448084768	1.652247013111233	2.28944998734342	0.8831234921602602	1.5971888193816242	2.074741093527458	2.4869650196511737	2.0358607912206907	0.4827297572822754	2.3217997977736426	1.578404937290458	1.4871030663767353	0.6634540817652821	2.64269179412479	1.9924857928642814	0.5858160236006952	3.1954379797816883	0.9910395208682427	3.4855661310013413	1.3424936467530766	1.7718558402956672	2.4028716127247067	3.201691859359326	1.5780722814371335	2.0777179050139223	1.7579220371478876	2.355778370672869	0.0	1.5675791926303853	1.7938803683576043	1.5747252934504024	3.590981167673131	1.826617133013263	2.5409722179763876	3.512461529592045	2.20813607058205	2.668242961339031	3.3351630216792265	1.745653375101611	1.2565630568281319	1.759837467038172	1.7360873043965075	1.8205858757255067	1.2990611236924798	2.872779517268708	2.9391615709955166	1.3182272164015951	1.7218981432186102	2.889890556847604	1.0427336547311763	1.5090338540353823	2.1541487700311057	1.6514823686435502	2.6981948798005915	1.9725316290189634	2.611173920722238	1.747893497143692	0.8240040082736031	2.1304854653212666	1.1046481971238487	1.5697096584148587	1.409058657637104	2.7619193138372076	3.0449990730416396	0.6205274543121604	0.7422555389558944	2.134771943225401	1.0039983493637397	1.3772313903925246	2.0571228013214236	1.7213348364771577	2.283224435819759	1.4478793523002738	1.9130663720995102	1.9245753970955533	1.2628972257230504	1.7580533680552732	0.8105791720046027	2.1941188896835198	1.7743175669190638	1.7213348364771583
s401972	2.311394735709487	2.566186546402751	3.4518415904419157	5.142625322321383	2.839394632629845	3.2104566433023787	2.7674027155502468	1.7644386298979413	1.8054981418915457	1.2672747889176235	2.739992836826896	2.7291510846128997	0.9701312730794764	1.3303970653879336	2.3648501400139286	2.3295037337561015	3.8890358209983273	1.4873694945452707	2.8465552474087317	3.625809444869363	1.7387690544311394	3.695117151881222	1.4365274640403813	3.385842712827037	1.2381427687018591	1.2810510786439877	3.2538201282796964	0.4690393007262268	1.4114005360096862	2.0080398547129197	1.673937885313803	2.065684937524804	3.6860240094674714	1.6264019258902347	1.2660561277660782	1.3916802106164723	0.9949555999117384	1.3578547674897203	2.6177320280459155	1.0507080601411882	1.5049140214554406	0.5044510220930376	1.4196821295161814	2.082340736864639	2.399929723017603	2.006949777601548	3.5082913918222522	1.3488606377385362	1.690019416862349	2.4474359185643157	2.1055571310641326	1.3168110971025275	2.074317620855263	3.0807428410929494	1.551368888260102	1.5484207828488172	3.0774073348092017	0.7258971917191459	3.5166416509633915	2.237557220189001	1.1933020555253206	2.200699526102962	3.5652432131407403	2.1333725965805144	2.1170819575619344	1.0822667748640469	3.387895850636351	1.5675791926303853	0.0	1.686034527886637	0.8313652083387485	3.1213158266266268	1.0184954862620632	2.197200522334917	3.6727274878129736	1.1813719060993806	2.8259549688231846	3.235185897398718	1.6177372076700076	2.489373920769032	1.5337495401921997	2.018636495492874	1.3507766241803472	1.1269334929533692	2.309562042774113	3.160742058966026	2.1127700848042075	1.5436136365703435	1.9957069446223017	1.6555830740240325	2.311785105123956	1.76337621412912	1.4713086682855068	2.81426417065836	2.413555930486318	2.259380015316894	1.3834644082901923	0.9628481788768142	2.5075458536873336	1.81647923663788	0.31113337565025045	0.5246232991368119	2.169567162899728	2.5377002001581648	1.1398385382374343	1.4114119684121182	1.5783305965303351	1.4282496550038344	0.8439852105092279	1.5441450140346913	1.0514272055265164	1.495105846558865	1.3597960943593976	1.701257487869069	1.096061258259843	0.9955415048459969	1.1213347129743614	1.1938540964356699	1.669505512636659	1.0853504264807767	1.0514272055265168
