	s12903	m41	m25	m5	s62162	s62160	s19481	m34	m32	s12438	s401660	s401612	m3	m1	s402150	s401656	s39326	m40	m11	s16001	s62172	s62156	m7	s402124	s62152	s15965	m46	s7857	s401652	m39	s7863	m36	s62174	m45	s62166	s39314	s401632	s15987	s15981	m37	s401654	s62158	m2	s401622	m28	m21	m8	s401964	s401614	s402122	m9	s401954	s19501	m27	s62150	s401996	s19507	s19505	s62164	s402112	s401646	s401618	m6	m14	s138530	s401616	m18	s9450	m4	s12614	s402120	m17	m23	m35	s401620	s401974	m20	s402116	s62120	s39352	s401956	s62168	s9586	s401634	m31	s402006	s19594	m24	s9466	m44	s15947	m26	s62170	s401978	s12884	m43	s401972	m22	m29	m13	m33	m38	m15	m10	s62128	s15827	s15949	m16	s39300	s62154	m12	s402118	s15825	m19	s62134	s401650
s138530	4.4934274462731105	4.631977455577294	2.684027789005536	4.541226951057779	1.3324073377930679	4.106693404072658	1.4029553640128232	3.423882777256726	4.423790354917961	1.014971099254591	3.571620804391126	1.6101673637234155	2.7836942897999823	3.510161215671398	1.3284419463612727	2.126782185024591	1.9167503820768461	2.2279416590749292	2.568924673423978	3.920528323543096	2.8720152686907205	3.2388390738268886	2.8216575490442555	2.2970051229288155	2.0635979857138596	1.246019377310525	1.5885317523057896	1.1254589183632762	0.7735813739255667	2.3753132687344842	0.9493785124191835	1.0917716585466697	1.7146300802101082	1.4870563944154433	1.1620223344400344	0.28447081017490594	1.6406982698424242	2.909538311143095	1.6953959099664877	3.056584049366028	3.0577653447792055	1.8948308866114927	2.20627020620804	0.8105103968973107	1.279352858716284	1.816029446450604	2.4962129989960498	1.5301597971156338	2.091364551693783	1.4354199437386834	0.7549273131881614	1.272438978342067	1.150773123305714	1.3209596637534131	0.8144622059724559	0.9991418119268527	1.45377415148356	2.563252876022557	1.505914285651568	0.5205300699094796	1.5672075665949057	1.9884661083402604	1.4471346281928372	1.7554986239269321	0.0	1.437811312335272	1.9168593568477816	0.5023805817290018	0.7399759677568474	0.8595113007174237	0.9938409943188461	0.6834964131711582	0.48534219910094273	0.7690321197289869	1.3638439942365352	1.1215070201078927	1.0601923439500343	0.7609875194906638	1.5357710240939177	0.4731586229339285	1.2269971948768978	1.547155233128763	1.0875892928352011	0.6549378013877041	1.1552977823401769	0.9603970145651185	1.4902552005834924	0.9269767791262563	1.1808061372861525	0.9206992795883486	1.1459306925893091	1.466998172400543	0.9158015215876804	1.6160924364706009	0.05598644229987426	0.8121362973667215	0.3583608219571929	0.8319743092647461	1.1036990436037217	0.9828617527124242	1.0569250912946255	0.982861752712424	1.0424572927031264	0.7036020692231019	0.7468320976602503	1.1066820025817623	0.9543629280771492	0.9828617527124239	0.9828617527124242	0.6973347908029168	0.9828617527124243	0.9828617527124239	0.7971228086265068	1.032176133742559	0.9828617527124239	0.9828617527124242
s401616	3.220019236111861	5.683973372613539	3.6101854696520124	4.297436359686763	0.4876414266713888	3.604882789790019	2.076866335778301	4.362897175258976	4.478513626391689	1.8563664068261443	2.322071143095576	1.7888619749682226	2.9651616432325474	3.9853758378027164	1.4395613232106266	1.7293409118577774	1.036126501876202	1.6519178696440682	1.6829020322613835	3.083479220119097	3.197692891201644	2.7972808429158853	3.453705692295627	1.213621180737916	3.1119580964464775	1.7184101179816866	2.386826475308306	0.9941672585610145	0.9679879437905844	1.087153362204647	0.9041360861618113	1.5397422034084118	1.9927153977148577	2.73375824235165	1.2213395865155705	1.6700716156502944	0.8079115989539886	1.803313997316575	1.2438357267892455	3.8652400791475734	1.7086692636608287	1.0419325970014273	2.371283242302626	2.231972811030818	2.4045115165971613	2.25340374909032	2.8567264027351977	0.4080233381549779	1.3263024770256004	1.1297837136618452	1.9000036388069197	0.8504047833178334	2.372584813811841	2.635414799258523	1.25653325076132	0.8081848280026095	0.5474077539361298	2.2045651907383044	1.4860777922495014	1.426496299781969	0.8647624818261964	1.7802824388364547	0.7861393997446535	1.2162328229652875	1.437811312335272	0.0	3.2098807188194782	1.5008792542149436	1.498063673220814	0.9569560293873373	1.2043919897424251	2.070764500594541	1.516491011171292	1.1532585956270631	1.4831127778024933	1.723632699224946	1.3892250690113852	2.171919517667263	1.326533423382651	1.1529367583960104	0.41787609404842574	0.23261375631598288	0.8229471990607977	0.7918874201466125	0.6039428553578676	1.007288921773238	0.7483902858741034	1.0931505142025397	1.4024873706758263	0.9251502617172127	0.564483093627393	1.022462293832596	0.9316870033584281	0.9325799463451401	1.4261045185206687	1.2545499023320925	1.4243773017907386	1.1404187504397467	1.275542396489265	0.9411439523948875	1.4679823146329576	0.9411439523948879	0.6426104362794781	1.8411135293555276	1.5677943528803682	0.9543993011055788	0.9713390427960714	0.9411439523948881	0.9411439523948878	1.150644047585873	0.9411439523948875	0.941143952394888	1.3251283936741143	0.8790448170995042	0.9411439523948879	0.9411439523948876
m18	6.372558938633368	3.69858115354125	2.5412474026525005	6.092300991687826	2.918503846589835	4.454024609833102	1.9917322123737615	3.5638538095212855	5.695560092053902	2.223137263041922	5.225068721945123	3.3334103932443235	3.74377319989021	4.497877201785988	2.227773710120114	3.9619480138572616	3.624020231799543	4.115168886369861	4.009546262558022	5.807801001594258	2.435133166274567	3.7093872215456507	3.9277985125907042	4.032113785278457	2.721107417138737	1.8666308947359043	2.8183542212776804	2.9188338446194764	2.600462366805044	4.001091569054796	2.77235722156127	2.6283903430889946	2.1214172166931657	2.1174283941936407	2.75250915439992	1.8491117564119919	3.351893070177736	4.819305006066135	3.321161161856777	3.85620173798795	4.696224387723825	3.436781991052129	3.552745876831758	1.4685445938830277	2.02065609199407	3.227078676631665	3.8764021533849853	3.360238531606243	3.9697561295208788	3.0404032776005554	1.9819402789466745	2.878167949101791	1.706458639874152	0.9282839305508089	2.671079185211775	2.9105615738518154	3.3466202335411546	3.8995797008673887	3.033273375936808	2.0455930248625256	3.4801156333146492	3.724171824475413	3.105917398421913	3.2229383960321534	1.9168593568477816	3.2098807188194782	0.0	1.875395794526593	1.9711950161409186	2.671672687052046	2.743200934091628	1.3018943923048487	2.0301623809724263	2.1721035424575894	3.1335151263754044	2.626733786875192	2.6722777392213457	1.5435753431993338	3.3860895283377657	2.315737544267605	3.0392808520930483	3.3316385280047927	2.9330203310732452	2.5140529274603773	2.7302175499576347	2.7811357112682	3.398903317912176	2.7176072540687155	2.7076680900140486	2.774170098971446	2.97998819247663	3.288144635696608	2.726795610941375	3.2395478130740445	1.9190720624844668	2.4897881958565793	2.0940247544991313	2.524972690247502	2.9300385966603946	2.8068184579805893	2.644998147738086	2.8068184579805897	2.9482551992902843	2.149823560443889	2.179524907063419	2.9603079990911696	2.7934968223254932	2.8068184579805893	2.8068184579805897	2.5127860430684983	2.8068184579805893	2.8068184579805893	2.62931650661391	2.8681863647843753	2.8068184579805897	2.8068184579805897
s9450	4.53359893412103	4.951814245160231	3.0921349646092073	4.932070990142356	1.3864967006271176	4.06325895847162	0.9057820570745343	3.232162574534974	4.875863183211051	0.7428938839267897	3.7691907462712493	1.8021706792389696	3.269800120648761	3.9681522193376084	1.3435917439114309	2.4329874128462046	2.204304798858657	2.413951158897678	2.8308553068248257	4.133927643069088	2.7676280627573355	3.219331031238574	3.1083889704189316	2.546744640627131	2.114211150403518	1.2842766452617735	1.6714387222489728	1.0620100113981905	0.7623387591681813	2.256420827487905	0.9206130954032695	0.9070901413123912	1.772588038853782	1.7029875711557392	0.9094835930800772	0.6754271818931687	1.4957240206574993	3.0695305038780956	1.4755931124016655	3.1781273746598435	3.175338439399101	2.136865596546187	2.6915801962382875	0.9423070320166463	1.1436216563240478	2.2744388846249306	2.582433844074586	1.5433954353276604	2.137928249660725	1.8059680153779218	0.6923164438788306	1.0513961159906058	0.9740311911071899	1.1531951126575213	1.1018177293287459	1.1566929965491846	1.5571727510312812	2.979032594152053	1.2498316196875614	0.20677319854456813	1.701921719369955	1.9883877667257017	1.2655983515408435	2.062793191163911	0.5023805817290018	1.5008792542149436	1.875395794526593	0.0	1.1016679525973267	0.8212948815974355	0.9282904686536665	0.6815383518891825	0.3233458057588354	0.5060060023720268	1.747612297842943	1.0391193328613573	0.8856995280282545	0.9021463268143931	1.6522397214990776	0.8909042871447638	1.426249988300788	1.6694640348216376	1.0847723123941135	0.8457016109349212	1.0793146142567527	0.9446599264301775	1.6101419407443047	0.8855593462104916	0.9133346670579447	0.9470940046935424	1.1443711011366424	1.4335615129068027	0.872118651386083	1.4045685005708664	0.4482335248214938	0.6584168477380734	0.43673233178989235	0.6606494648448379	1.2252987179899362	0.9593381785960298	0.8959798341583028	0.9593381785960298	1.2097868245568377	0.9780402243870842	0.47288494405942755	1.134458904024219	0.9626528706283429	0.9593381785960297	0.9593381785960298	0.7204906666963427	0.9593381785960298	0.9593381785960297	1.0749305280189163	1.0196102154109001	0.9593381785960298	0.9593381785960298
m4	4.635579169265008	4.229061471125602	2.23636658959626	4.563506544385463	1.2258925106902585	3.6212177186909513	1.9231947944693752	4.118553268235096	4.349081363943564	1.7455798866533028	3.2888357201486147	2.098952041626573	2.2900537288944514	3.48623807748857	0.9577047320703017	2.284331457450745	1.6602494752369699	2.520806199332537	2.105945325071044	4.075530884036517	2.491769468316908	2.7486353974367073	3.210229676733462	2.0757283300222062	2.6858457001047853	0.8426835141743493	2.2382068395977797	1.650124336714309	1.302834682500425	2.506921928885066	1.4493709726076531	1.7849059002116174	1.1926168256788365	1.952475455885168	1.747372182093366	0.8690992194464536	1.9990579235572892	3.0131136546230652	2.2027227552974065	3.623696779485065	2.8351772470583523	1.509940768152586	1.9657772742728783	1.2983428658223164	1.9771659072815568	1.8526743171725473	3.0951550488375204	1.7555248707010516	2.4598412195716683	1.075274025547108	1.478796122346324	1.659488982148192	1.8051072278819185	1.7079141552587733	1.2654406189597587	1.3616933552706791	1.6851636285387022	2.062169300959652	2.1236955732003144	1.1881403111123496	1.8533175455277489	2.541668172104034	1.8129445768477477	1.2807844390248584	0.7399759677568474	1.498063673220814	1.9711950161409186	1.1016679525973267	0.0	1.3863039685665608	1.6039563233683116	1.1222986677591076	1.2081721730245876	1.0955249373042757	1.5304256141527834	1.832552233196864	1.7218657442201561	1.2814723220928774	1.9950798380776507	0.6777735887315506	1.2108085305034897	1.5322524165298579	1.5400706548310061	0.9018354743592261	1.257355866820677	1.4984209953069476	1.7705970379043445	1.5043636900608461	1.8206572437994315	1.4186739465405918	1.4833137059463575	1.939293961564916	1.4305485175781807	2.0016505022338853	0.7764141428613237	1.4589158522758698	1.0842500132314337	1.4313548352104577	1.6400875090236329	1.495250292515152	1.7381182705164755	1.4952502925151518	1.3075312363919953	1.2976143853328015	1.4599821958626988	1.5945551055407363	1.4732905931103264	1.4952502925151518	1.4952502925151518	1.3049930892267263	1.4952502925151518	1.4952502925151518	1.288628725506785	1.513857532882944	1.4952502925151518	1.4952502925151518
s12614	3.744298854788064	5.464359501952046	3.45322271241827	4.366774766831647	1.125102677175536	4.235055843698696	1.430591925946367	3.4137807822018598	4.477886616369266	0.9242246101489562	3.218843479623365	1.2297023379117435	3.1807364313752737	3.757475400175858	1.6435088863256972	1.7684337155309255	1.736478001726623	1.640960301193637	2.5085078781704975	3.3489393355878545	3.328390371899162	3.3952361742331365	2.8530085539770926	2.004366524398486	2.2057623630026555	1.7489286424095152	1.5179679468663843	0.27620340042169933	0.08819481210832447	1.7093284802513127	0.10165459514386899	0.6067130420848669	2.1857624354951763	1.9400560418567414	0.4718844430752568	1.0231118244177928	0.8480177285927465	2.2858741303885295	0.8754025966837591	3.053767245888123	2.6491448629971193	1.8207538843746094	2.437719120667965	1.4870904720800164	1.4695781293697772	2.014532249822845	2.156403391465678	0.8355436639609063	1.3180492799669206	1.5338042269661902	1.0030429841594921	0.6268123338073484	1.485140325934343	1.9264597616873753	0.6726422757515932	0.4522969239308495	0.8044073497163154	2.7186485467583728	0.7886849055054526	0.6501764201059415	0.912447380966004	1.2832121149626023	0.7158299745694221	1.835784057580148	0.8595113007174237	0.9569560293873373	2.671672687052046	0.8212948815974355	1.3863039685665608	0.0	0.2942253009625789	1.4017753696530786	0.6861891814294694	0.7957454447791447	1.2826714260376424	0.7836538115700543	0.47062824709766915	1.4166947065988706	0.9043932282355972	0.8190250952459855	0.9400836930444187	1.1203844600953023	0.26837517330263916	0.5509472006481981	0.8622892481774702	0.15541174443154782	0.8248400606405665	0.17325220107403588	0.5707626112334332	0.15183986526316992	0.4279878326534119	0.6302833291140436	0.057728296199689	0.8614196918304764	0.8283682219711683	0.3156852552425744	0.6318903803025313	0.24953175308215095	0.582626274539563	0.14192110518602974	0.5337246779739468	0.14192110518602977	0.5483269724337678	1.0687370648646468	0.668779055252173	0.3262947230355735	0.16394097352426465	0.14192110518602977	0.14192110518602974	0.24839778378926217	0.14192110518602977	0.1419211051860297	0.6831832330390057	0.1988548794744706	0.14192110518602974	0.14192110518602974
s402120	3.768079725189789	5.57320999728422	3.5786712083858996	4.328600206832092	1.4139909912282131	4.518544679800079	1.448061669303133	3.167172934148312	4.463026727131297	0.7813029607895974	3.416534430420613	1.062488395880875	3.333351493276515	3.7255226545044824	1.9167801986916826	1.7664425892002653	1.952668061290562	1.5872656447875224	2.761356592447345	3.315369761053762	3.5637432933867856	3.681784295213574	2.679400510458485	2.204861021349204	1.9889790605310944	1.9971401217734628	1.2836644359074396	0.2630648101847073	0.341774545222293	1.8669290241581327	0.3057536156046428	0.372490524095483	2.448495628804776	1.8310086137690456	0.43319494961513155	1.0921186342886697	0.9492796910417848	2.3352243599909035	0.8284458299963483	2.8112783990753627	2.863263321673379	2.082884977282983	2.530823969308371	1.4808153701248163	1.3120521909561693	2.0261084958014908	1.895996379881729	1.0083991017910607	1.2675784483862627	1.7593187382777618	0.9124889478966686	0.7983341517545377	1.3882841264220498	1.940057311444041	0.6937637132357592	0.5942034273170818	0.9472486299463183	2.91971905921374	0.6272487553713043	0.7273392230193435	0.9669468067588172	1.0701571846224542	0.8602518753479186	2.0932901442678267	0.9938409943188461	1.2043919897424251	2.743200934091628	0.9282904686536665	1.6039563233683116	0.2942253009625789	0.0	1.456816571808835	0.7130487380252398	1.0152633954089654	1.3179528696622382	0.5262345070265547	0.2513219613454794	1.4059346754629918	0.7873281441416876	1.0034264540459432	1.1891732696839699	1.35885568425694	0.39836044694369555	0.8149281250165791	1.1430009105106358	0.20361881771263354	0.9096242738179231	0.12575523139367548	0.4371204421777857	0.30709394380462823	0.6460550882054881	0.5759972420913491	0.2929324467447451	0.9595802759022499	0.9622282801345544	0.2803584976877302	0.6881522079907766	0.3265258898794913	0.45333942133024446	0.2636351469023194	0.2935605506847825	0.26363514690231904	0.7438047841265477	1.0152546743502764	0.6171221637214999	0.33709560251623893	0.2508567271680702	0.2636351469023189	0.26363514690231915	0.30508504245284024	0.2636351469023194	0.2636351469023189	0.6772668315614934	0.32994849230894124	0.26363514690231904	0.26363514690231926
m17	5.128656039409318	4.374933766354262	2.633822694507232	5.0477840614973815	1.9060795238288535	4.322898698229401	1.2346425371264054	3.1077503774198996	4.839025372066337	1.0521991142169933	4.228059324355434	2.069935870789979	3.1665312995658415	3.7811259663553014	1.6077655311052468	2.7388073847789878	2.5778394391466173	2.830841437730033	3.163872743310184	4.546316743766769	2.7562907011348554	3.479066512676067	3.0011637795470936	2.966877893996592	1.915872363785676	1.3850244201792543	1.7044960690691568	1.6437815853758522	1.3297400237438322	2.916513957618938	1.5024189660609046	1.3809924716792115	1.8467150981075426	1.329265802847227	1.537246918167015	0.6112529919895382	2.1595408748897356	3.574406097420074	2.117623218184218	3.0419146767518663	3.6942734852422237	2.5064040300875488	2.678262480991871	0.42674963880142025	1.0444080266878848	2.237231715660106	2.7353498068111937	2.1499166148715694	2.6767847141061796	2.054338870970098	0.7517636060965689	1.72975657406136	0.774974606010114	0.6524915084753372	1.398417837485014	1.6405020247081652	2.1039100372308024	3.1095308621057307	1.8302866141566017	0.8036207017136867	2.2065603769082602	2.4373683084348543	1.9387462987078887	2.341229035018945	0.6834964131711582	2.070764500594541	1.3018943923048487	0.6815383518891825	1.1222986677591076	1.4017753696530786	1.456816571808835	0.0	0.7502518956640627	1.114713915338205	1.947601638214865	1.375875076426171	1.413729737731283	0.4462015040305823	2.0856967628964624	1.13897546129566	1.8971505220350868	2.201157356704816	1.6623943841310278	1.317983227217532	1.6760802361543354	1.4971758502743395	2.1325864510984807	1.4322783910357852	1.4930266756657402	1.493495827330645	1.747877146518173	2.0066914732912307	1.4584228728839101	2.0812257533211067	0.6764762761104233	1.221016187816037	0.7973193050372086	1.2717495215390455	1.629464751552742	1.5300297058056194	1.384919489741571	1.530029705805619	1.7052652169950566	0.9348048284635868	0.9396634287156405	1.671982355025235	1.5092045827853546	1.530029705805619	1.530029705805619	1.2208814093406122	1.5300297058056194	1.530029705805619	1.3527908235812007	1.5945439780482134	1.530029705805619	1.530029705805619
m23	4.42831555410468	5.007474648678282	3.113305752473027	4.695162123616288	1.497148724906765	4.337207272923154	1.0683196723902961	3.0480345000021263	4.658388400089404	0.5402053947669636	3.7778523787771165	1.5075040981628505	3.2245161876208774	3.7501204845764944	1.5990971225384254	2.2208757127140735	2.1856218350783463	2.193794448172131	2.8913463072354024	3.929756239365042	3.0806502524097596	3.4861937619564203	2.8050981841752214	2.5227930914877312	1.8456840056090433	1.5509924854561405	1.3552393079657268	0.9043219631580929	0.6287614510979908	2.3005118983814308	0.7863484164158459	0.6729359866509032	2.03790989667644	1.4819990366281175	0.8140553588816759	0.5663135897403558	1.4629412572431948	2.93543345347806	1.3893583764958675	2.8752217266542814	3.215871273608673	2.19606898354079	2.560710655963982	0.8569576160406774	0.9438472711015018	2.0701837460234396	2.2624792952400035	1.4956831275899842	1.958409224153203	1.7986860408291534	0.4362241684450063	1.085457913354007	0.8594155010335952	1.2506627349063415	0.8711722696230889	1.0060124397509937	1.4572402888287157	2.9657282872415265	1.1130395749350153	0.1784944819792313	1.5453430671627615	1.733608396866195	1.2681789781492017	2.1174953117306003	0.48534219910094273	1.516491011171292	2.0301623809724263	0.3233458057588354	1.2081721730245876	0.6861891814294694	0.7130487380252398	0.7502518956640627	0.0	0.7357606016038785	1.5433399450605965	0.7430943192763179	0.6759378751058784	0.7956894024621075	1.410205572162345	0.8283922597289481	1.412038806584717	1.672824545449581	0.9510441044093338	0.8263825550531309	1.2061085582978848	0.7698210620012668	1.4708940836909106	0.6951684126085504	0.7760155396318168	0.7880513496435638	1.0805246705382	1.2679599205493688	0.7400711694424317	1.4012173369906111	0.4385642248594317	0.47157435304811457	0.2033915949308992	0.537472947228265	0.966343180307207	0.8066182936661258	0.6604951918645695	0.8066182936661255	1.1031690932194256	0.7167778574240976	0.26548225901126843	0.9554259951134966	0.791255282264827	0.8066182936661255	0.8066182936661256	0.5111878337298353	0.8066182936661259	0.8066182936661255	0.827650039238483	0.8775322512560143	0.8066182936661255	0.8066182936661257
m35	4.260149703973992	5.1744142397136805	3.2764863495145553	5.002690938936769	0.967570971980484	3.64110447034272	1.0318309136806625	3.6556490156891135	5.0046908504382746	1.1150807463972705	3.409412020336441	1.9777139621578022	3.2811070471544053	4.202218258404047	1.007696549686282	2.431410345178836	1.9530386631219414	2.3818461239790785	2.502198925808261	4.040409718775584	2.5543659428328884	2.804760747636531	3.4504414745328713	2.262391487211236	2.579100000662324	1.08304528018602	2.0550511999993284	1.0222038800225626	0.7545938145849796	1.8419199343809114	0.8658387194410117	1.1103778468833594	1.530332590940663	2.1695477644612615	0.8808417208252297	1.035153728783747	1.218870246206234	2.8663713924805294	1.332087458281596	3.594767529569977	2.7689658077515333	1.8133780004813664	2.755892183087252	1.4152691950882919	1.62006452604227	2.454174322103032	2.8644672103463673	1.2628411001911488	2.0309505522313662	1.6443002979615882	1.1620232916536788	0.7452039941778223	1.465265832266866	1.5593027718413017	1.2454405033185176	1.1019933151787968	1.3608162302327107	2.830174144057062	1.2626383783891129	0.5673205684617754	1.5856969556175635	2.0573795642258474	0.9663100058598876	1.8030430296777296	0.7690321197289869	1.1532585956270631	2.1721035424575894	0.5060060023720268	1.0955249373042757	0.7957454447791447	1.0152633954089654	1.114713915338205	0.7357606016038785	0.0	1.8313231034026416	1.3273429866953477	1.023913153111653	1.3769544974549794	1.6936225295633818	0.9495869963238578	1.172541067436809	1.341287641657798	0.9933630659844718	0.7180003733434825	0.6258917809583907	0.9498079609944678	1.471222744934057	0.9325367393852352	0.9834856343128181	0.9257623831524955	0.9325586869630333	1.355691971464083	0.8272913198638164	1.1180861685568992	0.7254664443125429	0.7913731059639887	0.7760853799036703	0.6997332628760584	1.3417696323217956	0.9252048752561024	1.0792682268803582	0.9252048752561026	1.0845374878425398	1.367921776659582	0.8162485329029866	1.109790926127842	0.9572932600845497	0.9252048752561027	0.9252048752561025	0.8420845945829545	0.9252048752561024	0.9252048752561026	1.2520155705515525	0.9546551359725248	0.9252048752561026	0.9252048752561025
s401620	3.7271846517422347	5.022263272072802	2.9061863577978526	3.1946860297547808	1.7013894076001268	4.744712349141192	2.581635555086846	3.905733135312709	3.205088935093182	1.847795551912337	2.9538471028216313	0.902132342060217	2.204067603097722	2.5510374677362098	2.2348701261735426	0.8421342999650311	1.3792321296737915	1.2047347991308435	2.245236691092648	2.7208064216683305	3.9773799173422373	3.8890479823102004	2.0854809318476035	1.6726289536624934	2.2694995070445825	2.289384593978052	1.5898359439865064	1.3367954515924927	1.2509056701568468	2.4478133352865945	1.2669428895772572	1.6012378412628585	2.6367324103355716	1.8153322396037026	1.716481708104786	1.3366450744840803	1.823169971895852	1.9825683151820208	1.9470703213622422	2.767404009569047	2.6837574879196087	1.7297146706483177	1.2652559334605125	1.8114757225590858	2.062905705627247	0.8269244943966131	1.9821268371576322	1.4599647124707236	1.5046226636561462	1.1296588056355736	1.632840208949951	1.8172462620771952	2.1449949871099943	2.5726405719889023	0.6905170214972329	0.9016372839640743	1.1511815473933664	1.9360584768155313	1.9002790311555364	1.6241063675422107	1.0133619219322438	1.5639441162615981	1.8181095234126619	1.6071788739938355	1.3638439942365352	1.4831127778024933	3.1335151263754044	1.747612297842943	1.5304256141527834	1.2826714260376424	1.3179528696622382	1.947601638214865	1.5433399450605965	1.8313231034026416	0.0	1.4953771635664743	1.5443197535723812	1.7438854727688249	0.983304288079429	0.9877424850127973	1.1469149203146314	1.4247674915537494	1.2303155775761325	1.1451731894741797	1.7526652059856878	1.2254062228842135	1.0511284520187423	1.2695248039559233	1.7538654417039583	1.158209953093741	1.3167302975859199	1.3697027147024845	1.292207830052754	1.9621477624262151	1.3923967278348905	1.4540783839015887	1.3519340013021555	1.4830942702824423	0.9280493233651183	1.2486312318517565	1.5354652360002194	1.2486312318517563	0.9455159250534166	1.18485573423409	1.6651909765978103	1.1404897548575388	1.1826383090227255	1.248631231851756	1.2486312318517563	1.201729234030705	1.2486312318517563	1.248631231851756	0.7407731234601621	1.237291270697422	1.2486312318517563	1.2486312318517563
s401974	4.136482007079917	5.5089919987876055	3.591619888683968	4.3999110208662495	1.900280679814181	4.942661785141744	1.4447977761754505	2.664013439596293	4.489042741338055	0.5215991023047089	3.9035362451527664	1.0283297837269105	3.524066236248726	3.6461199244449367	2.2627125618050443	1.985483146627349	2.3955402558517185	1.822779608283103	3.2233588151672214	3.5457136353777114	3.8022694040642016	4.099809338087088	2.3928336653467053	2.666768839376407	1.4899203030590886	2.2668750407829057	0.8348141468153545	0.774884573331649	0.7947175225603689	2.3625252879601346	0.8228076305409779	0.31424575543462624	2.7454847171614203	1.479099354791094	0.7695156565639495	1.0984074585702903	1.4269369689050122	2.714128947472242	1.173821716437888	2.362386443932629	3.377473000372536	2.5461923596177756	2.6849193301609073	1.2887260140841243	0.8834527797953786	2.056399811518749	1.5817828704161725	1.526561333233844	1.5939816917836265	2.1324094004922176	0.6540652240703961	1.2560799449729885	1.0585995437500784	1.7624438583403779	0.883147167705695	1.0330520735421662	1.433769287848752	3.257201728616559	0.7977125771490068	0.8453470961851044	1.3826030681460184	1.12424322758681	1.3398112901092118	2.5116900176676533	1.1215070201078927	1.723632699224946	2.626733786875192	1.0391193328613573	1.832552233196864	0.7836538115700543	0.5262345070265547	1.375875076426171	0.7430943192763179	1.3273429866953477	1.4953771635664743	0.0	0.4294203108206322	1.2143926822767808	1.0106868637241073	1.261223398789918	1.662034004590876	1.8681365970345534	0.9178626864598146	1.2168488094863301	1.6140653759566794	0.7172099837184195	1.3567260185475016	0.6319086539810534	0.6247622652456211	0.8027023392233748	1.1707598802862245	0.9949681219810607	0.8016759838954981	1.4085362073611598	1.0928246265002488	0.5675877627413066	0.7710043426453864	0.6999712290714495	0.6672058700471536	0.784918159166606	0.3336528249430547	0.7849181591666056	1.205759827918222	0.8525586373495596	0.5918754757113592	0.8177761275561712	0.7547414662390226	0.7849181591666055	0.7849181591666058	0.6409916226634861	0.784918159166606	0.7849181591666055	0.8191038186459674	0.8516991714006542	0.7849181591666056	0.7849181591666059
m20	3.915315689603807	5.638227060664858	3.688190019626933	4.536193984334213	1.5640966653136794	4.590664782383369	1.2648293236541268	2.9763075279966333	4.667091399160864	0.5901428622398837	3.6345758337685163	1.2113119242220662	3.5428930935138436	3.8929982411372643	1.9898677028154592	1.9976116845190814	2.1880341136077863	1.7893161378823568	2.9766307329476045	3.509529889802653	3.5601303021076487	3.7617677468076485	2.758046290151864	2.439135694532271	1.9107904890938678	2.050323935797726	1.2579625033640542	0.4441659303076144	0.511172241609365	1.9632017274072662	0.5033292717651847	0.15414628891523108	2.514408799457992	1.8237830357665352	0.34311876472117564	1.146746447425149	1.0316342304187636	2.5431566319428702	0.8100654920731726	2.7829369196702234	3.0567023409632776	2.2908123835143086	2.750004957609217	1.4501002727313594	1.1647294944592979	2.21706242896304	1.9096787640958675	1.1899187842757173	1.4307272143218275	1.9806123378722191	0.8314723718352709	0.8318544173105067	1.2454896694265076	1.8283524520192416	0.8976715756870073	0.8407922184406035	1.1709601924558366	3.1526980617231795	0.4876698932570513	0.6857061293131712	1.1977778805784218	1.1430097493792082	0.9209085035716622	2.3020678252483155	1.0601923439500343	1.3892250690113852	2.6722777392213457	0.8856995280282545	1.7218657442201561	0.47062824709766915	0.2513219613454794	1.413729737731283	0.6759378751058784	1.023913153111653	1.5443197535723812	0.4294203108206322	0.0	1.3790147657293295	0.9805640925821661	1.1682327951594562	1.4060376624680155	1.5627479015804893	0.6106625508539122	0.9899361093612978	1.2461273152191161	0.4339833297593114	1.1403921440761395	0.3465180057343503	0.24028895803793732	0.5368527842180706	0.8316348813271944	0.7323509832747853	0.4757102152902072	0.9912736734381783	1.0203412799963263	0.2688378969213577	0.7216545259183306	0.34817489023728654	0.6615289247364214	0.47746944548352727	0.09753044707158345	0.4774694454835271	0.9812804807238189	1.067674480160959	0.4938747637075172	0.5748181786565775	0.4860542237110376	0.477469445483527	0.4774694454835271	0.45603579462004507	0.47746944548352727	0.47746944548352693	0.8654551781815346	0.5435198485177548	0.47746944548352704	0.4774694454835272
