	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	s19509	m39
s39352	2.03372390093037	1.9000680492975919	2.446927708671474	2.4777302193251836	2.639317455256607	2.393828486473945	2.7435809604190937	1.1802221679949219	2.3502016253596465	2.085967589628384	2.4319019180590224	2.961641399676692	0.9566265960007557	1.1490391345456306	1.3880830461897473	1.5582175334998032	1.1789878107860217	1.1760307868404445	1.4027772675366323	1.7462161209288303	2.3683314903160695	2.713931922806537	2.5696743458008835	1.5519107679727289	1.3328779883650825	2.950126554625595	2.1098066185235855	1.6921758982534711	0.9194049706013527	1.8324057198662171	2.306016744958512	0.5700279518913008	0.835484897472493	2.1756187095097466	0.4834253311103485	1.829704251562774	1.7029846958876542	1.3493413106597945	0.6237830025335427	1.469608017867906	1.6182930499674693	0.2708196840861462	0.7944867146335778	1.279224810633867	1.526655092585002	2.103729840566933	1.5662540451867577	2.239329971402809	0.9830597011997099	0.4408407640035998	1.0669550779435042	0.9022500216397943	1.962055264515584	2.2495367200634866	0.8330766289396715	1.292175591961433	2.084323220015631	0.9483492440453996	2.346132291844002	0.0	1.1840681470246153	1.8928361095720594	1.7082949988243497	0.28486443989728	1.1267037689356783	1.054018475168483	0.9947086736333581	0.35689426234152016	0.7864327700479717	1.2786316914612021	1.799110500650531	1.7681707822878572	0.6284928254200557	2.3169006114308948	2.8346944320095395	2.4255601485683753	2.1891370016751655	1.8689764514461085	0.9680992446662672	0.5211709951194493	0.8061879791354436	1.2171099197621296	1.9502848188467847	0.701878470222268	0.2578285591978491	1.9446438180078627	0.8135296506410873	1.2880372520579944	1.8729042866319932	0.7522117818492577	1.416492268083329	1.3211905618949176	0.8635132124785678	0.8743890018424357	1.6727573590486042	1.4445993392349554	0.8598243350817791	1.0159650196689796	1.149178730065559	1.0980240543049056	1.499583092843249	0.9129400288605518	1.3493689768535007	1.0972252733721726	0.8502957619783315	0.787975254477692	0.8707611297307298	0.6812378792526433	1.0635291396792734	1.4187369367786744	0.8232508246209611	1.2948061771494634	0.7486015779261357	1.0081107353599663	0.7419545311164563	0.9828969348718278	0.7457543240422014	0.46721789938652597	0.8623658376739639	0.8348517284210019	0.9114857108077642	1.0937555155721481
s402112	1.5151812869646615	1.3362029938474045	3.386495672457738	1.8571985318199524	2.24660944142052	3.335674384835583	3.5031894406178954	2.077249057928629	2.624256225766134	1.1461382864512049	1.6324174468947095	2.118980812861692	1.5277970333138204	0.6418172618698601	1.2566486550980918	1.9717312746352205	1.1224243433699035	2.065298004656206	1.804246565487281	1.544584715167727	1.525252735918848	2.4058065943339693	2.1005121354367873	2.274683646248227	0.4959997318236598	2.2022784548563705	1.4822465260339956	1.946875660239317	0.572305779986505	1.257394522985762	1.4992418227410205	1.5121108788542568	0.7697343518034389	2.7991953314316946	1.0385726454243407	1.6913460944433767	0.6653138363304711	1.0492179163039699	0.9977931622578368	2.3105872153726237	2.378105452374917	1.0070160255736453	0.6690300764754816	1.9769616263490974	1.6975502671754514	1.2388127006778384	1.254467265876696	2.928146410337356	1.324116327445972	0.8564860359469233	1.2930567076147266	0.5132980003258057	2.759938592433783	1.9540741687479377	0.6495108053487262	2.035074624065553	1.8793404815673678	1.3003784550972988	2.1528728933962107	1.1840681470246153	0.0	1.0645921539536167	1.4376094594978412	1.178103423065998	0.5155089288060597	0.3843255399133802	1.2269043254570533	1.2890206286179915	1.6252688555190837	1.9273966025931573	1.9256862026876662	1.1915192311572016	0.9453632289412388	2.6475697990218228	2.611326997505345	2.6206583293284935	2.5898315101823184	1.6905267888217235	1.375063082711654	0.9608320574178355	0.7479317901574383	0.9094215034868997	1.0269591838108505	0.9224467429101194	0.9755397173293852	1.5973656589672218	0.7807991062313098	0.9132021746093871	1.0660311263839957	1.4877184637198322	2.253580682845359	0.4934382870757147	0.5988621350894631	1.397285817916726	1.5042708538009673	0.9996083409620333	0.5319371412853487	1.7196751025768955	0.8197733208573731	1.5626695213587718	1.4448210532889898	1.3832990519509778	1.0818612268459866	0.7995645794702607	1.6286928446984226	0.9533614437045195	0.6505172691160782	1.5909537402054645	0.5304122164537411	0.8182269957788619	0.5434119774221755	1.4660340169866488	0.6384824612636949	1.1663178220920514	1.1772426772676445	0.6181348350927199	0.5699584153679108	1.2216132316208073	0.7585060353779938	1.1509847213860942	0.48010149352670645	1.2251924452782994
s401620	0.7343404083142312	1.5713159895990412	4.303968550609014	1.6204076048478626	2.419984034457457	4.252409766118225	4.495044528431381	2.783552153969053	2.6041909752716705	1.058728231906065	1.4704698293806004	1.4512779283523582	2.142005039609768	1.3349054886457368	1.228146187791574	2.8652940655577757	0.9993242273305653	2.906699243762228	2.5156634603137524	1.2059458246960504	1.3461571619963264	1.6860766785829997	1.4683238718498923	2.730715769501977	1.222862322287129	2.2065867768697847	1.5257290763132454	2.6611068574983094	1.0433028030422122	1.082141143103615	1.5184740468837643	2.378364057577702	1.4606093226393708	3.096995667577968	1.9505044036020043	2.3186299925125895	0.8294246902342368	1.6366053454504448	1.408307001028623	3.258534975845155	3.3570411256230934	1.840241640465755	1.2203075153300431	2.956569424868195	2.331175181379667	1.1910696979935749	1.4180715357493712	3.5324237366374485	2.2336219654114324	1.7239251108235076	2.047889377142669	1.006631274175111	3.7215206892511405	1.419686607394191	1.6688243815495138	3.0045739436145045	1.3527267340871774	2.256704307834222	1.6053316944364286	1.8928361095720594	1.0645921539536167	0.0	0.9330516789476252	2.0191289221423436	0.7787994314848983	1.4340559591394764	1.293041177493326	2.1332754742209277	2.406040009381586	2.4616981670201206	2.019248127393626	0.9463182590287035	1.7954738508910426	2.639724959160642	2.0924069972468398	2.631793900249363	2.768739418009954	1.3121751921593563	1.8316071641896945	1.4483379499061833	1.2024567417640621	1.0314281838243036	0.7601067604439201	1.6680517195615951	1.6822352997904972	1.2501048993943247	1.1436126280985563	1.3915527085495496	0.06530819755428759	2.368269152684076	3.149577580665115	0.788307130461078	1.5985128557742714	1.8406683186719883	1.4123145366847207	0.8387210558199283	1.373156679401505	2.6929800412626412	1.1431199968238672	1.8911352349205413	1.5780210452560182	1.9703028439833696	1.636114514168847	0.8550413132291907	2.572219285673238	1.3125527917108961	1.043866570884659	2.4683795340572647	0.990567780081004	0.7700394517438385	1.565629958647217	1.6925699503864016	1.156052384016807	2.105655519508775	1.8680710812311454	1.3598512687568256	1.4772127799172043	2.1248039380164676	1.6435378381781112	2.1518408017820736	1.4407577336327893	1.490222993089711
m45	0.4293685375590761	2.2316157301345028	4.109994872323801	2.3513587708637673	3.0794878526600717	4.022498514892407	4.428343580407539	2.3336545410593432	1.7641256568453014	1.9105955247606097	2.3001782110684394	2.264143910636175	1.70044659828	1.7651894042664242	0.602731423974008	3.077542595336076	0.8757448855716958	2.594514714644705	2.7382879010343255	0.38473402834216824	2.192182407686732	1.062783680430936	1.0020009998182904	2.0765145438348096	1.7581510910653166	3.041902594313207	2.2430255288075704	2.9713571602884064	1.2372252202602636	1.7132198070965508	2.3357830810063285	2.2676585929439277	1.7003924698520791	2.327951619082292	1.975485942811999	2.803038585797945	1.5849271187830611	2.0948460517432355	1.088102281476609	3.152349408303392	3.2883205023858793	1.761284307158732	1.0883160995326586	2.9431698459762785	2.6595737360869194	2.0141864999032046	1.8938746498275452	2.9545467543912967	2.4224196618813747	1.760416661346234	2.2995677576246454	1.074693419395676	3.534436165601122	0.706910007049392	1.7896000832965155	2.9673738601256017	0.5186259561471966	2.420238093386083	0.8157673189272245	1.7082949988243497	1.4376094594978412	0.9330516789476252	0.0	1.9048934063127492	1.0098208420421144	1.6813809610001806	0.7646162226541298	2.035519516398334	2.0813636386764287	1.901385491341872	1.3016929208383912	0.7076741072423564	1.6651674628522946	1.7844062878616576	1.3944906617095798	1.8454392925593286	1.991536542908675	0.46777891771526114	1.3271230086998635	1.1890188439790812	1.0065824750304286	1.346404064740109	1.6078026107648284	1.473002929461851	1.5114487609618608	0.6286395997212613	1.176834933572985	1.84585073349486	0.938132926005727	2.165021227082151	2.885308973509761	1.0029904001496492	1.842790928619303	1.318096948568281	0.7502814340590993	0.5215706682253298	1.3935422820276453	2.6481849361673673	1.4952121778806673	1.264077749990197	0.9933558045686671	1.543476898462043	2.0844048278426937	0.9405058191303666	2.5036445611104026	0.9606853754482808	0.976703355279508	2.382292623145513	1.3230273562018808	0.7050249871418373	1.7365170478228957	1.0692840004936328	1.102985172982134	2.3440764901373874	1.5590880742837772	1.6990965590117848	1.5114358530697833	2.0758305104869956	1.6110517744820474	2.1548217901742515	1.551381926614486	0.9512367834896222
s401634	2.206612242476505	1.9330584806659814	2.2900300967151743	2.5680454319243213	2.663051099089992	2.233746589407475	2.536802837036494	1.1303930248860277	2.480508129429524	2.1292378860105594	2.486675907892206	3.0710023477751642	0.9624931803633295	1.1576770682530808	1.538534855982068	1.3985075810143197	1.4041992997050483	1.0291173754722287	1.3580278394060186	1.9209992952324897	2.4227158132069833	2.905779424771012	2.7182568659355533	1.6055796211914137	1.3177657134886733	2.9609529176400025	2.163584098536187	1.6240555349070207	1.0381118968747223	1.9473124641141282	2.334030557988633	0.38333243631862457	0.8826505352573647	2.2524988104909607	0.2939181443225993	1.7738039157733068	1.7366569021162428	1.352234191482673	0.8304427969902054	1.2658054056401147	1.3943674248539155	0.18110492988946741	0.894376940572979	1.041759525123857	1.5032987210081847	2.1484194194050037	1.6662694754719858	2.1901491541744087	0.83089508910506	0.3797260524350153	1.0234342449869012	1.0145773772074924	1.7522211138666937	2.420054282769202	0.6903078789016946	1.0632837055768574	2.276685267585586	0.753421059822938	2.534813707935928	0.28486443989728	1.178103423065998	2.0191289221423436	1.9048934063127492	0.0	1.2424455064338547	0.9634426331017631	1.2296593448569149	0.16381655939677114	0.688231879249297	1.3031948515385705	1.904241192629496	1.8715556566987597	0.5303938838721656	2.4538874647584827	2.99788942457706	2.5304257824265926	2.2783919980071015	2.0475056997961	1.055448399837775	0.726909786022381	0.9361799138500825	1.3658592211688503	2.0245283697608265	0.684577914751369	0.39387218121976164	2.0849463977486065	0.9888468543616267	1.3351074303417252	2.0038715704100705	0.5520520517803792	1.2328702403560092	1.3852706703625872	0.7613652827381813	0.9942701089009791	1.8033073577552627	1.5812931604324323	0.8397605879209198	0.7597494375195726	1.2619169294056491	1.2307343337196983	1.5997061719020313	0.9392339368151459	1.3640681348697985	1.2725558795493683	0.6043427753495753	0.9584243333078954	1.0117457432080301	0.5005968213718668	1.157403888584538	1.5265545249087122	0.7152450657932018	1.411382662757016	0.8821601074549115	0.8490098285769336	0.7321342534018341	0.9994965718151909	0.6969901893612034	0.20198171967938275	0.7692811200335611	0.5736835846416535	0.8427208953102578	1.2250195415202636
s402116	1.1367079201646133	1.3687564530219265	3.5252354829312456	1.7452450848520968	2.2727653343771963	3.475954962767126	3.7283566947953366	2.091483007372279	2.400191576447978	1.1809830251466855	1.6200859726607661	1.9637920628833367	1.5162689092535204	0.7692379509848113	0.975217603129612	2.175797475732096	0.6266444106670618	2.166990796958198	1.8754015355658853	1.1978445582270452	1.5169441936472574	2.0369138834049885	1.8243600332289638	2.1776637038102145	0.7606988516840507	2.286821709157259	1.4641451906165928	2.065100669965867	0.3137932357172233	1.060721490139323	1.5598157877189733	1.5995711787444797	0.7733747692795606	2.658324719484828	1.1797483908811204	1.846789135462083	0.7623161514676988	1.138040009866003	0.7373307741268884	2.4833418584188487	2.588116200751718	1.0631973722867263	0.5366759239717835	2.1917325912282952	1.7653084651575892	1.2626282874039296	1.1127960556917142	2.9552500648468993	1.518548762898783	0.9506172517502809	1.3897893629453784	0.24476736102037855	2.9610722025281215	1.624893629977858	0.9707841559073758	2.2358355777270162	1.499623892359296	1.5284493605583545	1.7913350291481276	1.1267037689356783	0.5155089288060597	0.7787994314848983	1.0098208420421144	1.2424455064338547	0.0	0.816214351543037	0.8216261413037682	1.3545113907478101	1.6833668921436644	1.8782295231175359	1.7558256973515023	1.0073067753040372	1.0787416441898805	2.4125159317077425	2.31410668004039	2.4412965619949505	2.4361039768531585	1.3422228123649333	1.268493307590866	0.738227610071287	0.5402241773405906	0.5956616149322256	0.9549412275745585	0.9872849178983742	0.9199142350799351	1.3317972586969684	0.4435111813487523	0.913044126828621	0.7620177286912317	1.6254141240635307	2.403145029915933	0.4306106308217082	0.898914818424199	1.2537278439080854	1.2726395098130956	0.6962123561444639	0.7047107646296963	1.9262416866832988	0.6283614418639083	1.380628170301594	1.2886516536559465	1.3575993594943356	1.1419558086581472	0.308639067873034	1.799261533322398	0.6964065884314646	0.3359923518647877	1.6906058885881923	0.3517054128825488	0.5867457773675214	0.8597557399816513	1.2896177570105511	0.40706943704631715	1.4078454486518706	1.204116312624888	0.7143077389073847	0.7648275711020781	1.3489930417815448	0.9827956636999305	1.424264623393905	0.7796270627850973	1.0267513773686547
s402006	1.8103211282502245	1.5498672890060912	3.0796557911364557	2.1574728267114702	2.41685967168859	3.0191143699857275	3.1738103692745256	1.8293402250960649	2.620328839292547	1.4649670353572948	1.9300832976871694	2.4826174221633996	1.3398159064399413	0.7791908990056993	1.373805188504113	1.7764164317654625	1.3655183924985888	1.76532006281479	1.7277009397303817	1.7229030202198192	1.8327199819164302	2.64315168526375	2.3202091601259553	2.114069644720919	0.6884130840065399	2.428988480276295	1.7398669760983692	1.874692379362625	0.7884041860940587	1.5755688174596034	1.76309788102583	1.2707288178512104	0.8297836120739416	2.6760419256345234	0.8171191601881184	1.6999838581402407	1.0076930988239252	1.1466666012062332	1.0309236810575695	2.0014342910682297	2.0540966400232974	0.8211275033775045	0.712680093157883	1.6668770722871988	1.6839378282793478	1.5415955435227462	1.4826408665078297	2.6797315279625096	1.1392675387267894	0.6994439702768429	1.23284514594592	0.7028247071363614	2.4134770019321237	2.153908864186887	0.309962236654283	1.727078370253743	2.0861964691201123	1.0701307878243727	2.3486962114444956	1.054018475168483	0.3843255399133802	1.4340559591394764	1.6813809610001806	0.9634426331017631	0.816214351543037	0.0	1.352770971675725	1.0753545131209437	1.365549419569119	1.7480077763814164	1.9156519157695675	1.3833300566857507	0.6959656769977387	2.6403023672231285	2.775380433361056	2.6019014439642376	2.513360640613656	1.8665138598416433	1.279520240342951	0.972287926673332	0.8156593959600008	1.1752596407063396	1.3866552027893966	0.7421170058941033	0.8648378835227271	1.7668139753830137	0.9510358528925402	1.0841322772598656	1.438478982564937	1.1867063774176991	1.9270818343634672	0.751990501718754	0.42049409483775907	1.3133640237516606	1.6022863300020176	1.210335707341107	0.4048430774122697	1.4032430101490934	1.0515126029784942	1.5069273571752437	1.4664883367574775	1.2214849245133228	1.1882723737856438	1.0652427019768322	1.3321441344976246	1.0045217760278815	0.8078712905705611	1.347348202639659	0.7946757925937475	1.0437789604367986	0.2669806189200285	1.4536929541650467	0.7458368431635246	0.9787301552751699	0.9880199826856606	0.7158358452870012	0.3732591215728938	0.9730762743068575	0.49480126305977185	0.798702550789272	0.23698184924728471	1.2372242043162738
m32	1.152992305550303	2.031107658980169	3.3724595042295533	2.3442187434698023	2.856524976191477	3.295972959547176	3.719384863509001	1.705680329082117	1.7923297569142809	1.951770585381587	2.3264153080779146	2.5505435565134653	1.176131591092288	1.4137367478619083	0.644687091261854	2.453287057808756	0.5824258373385676	1.9333814180845796	2.137304026580995	0.8525990257724702	2.2384507898188684	1.7501319948393488	1.693638976231456	1.6087674120759765	1.5114549151576797	3.0074571241232784	2.1275691626609867	2.4094568077506553	0.8620833415447778	1.6450476194604402	2.2994467676526327	1.5622691089298981	1.2137991420622996	2.023355295549342	1.3505894530664044	2.3725677055015177	1.5768183117025252	1.7105061864427353	0.41227137637708505	2.444246672090668	2.5962357486361416	1.1124789182543513	0.6569626572023544	2.266415638894317	2.1340495467531673	2.0133142735774396	1.620156158047725	2.507545340974388	1.824876641115941	1.159892267463633	1.7401724502260318	0.7233805552192971	2.8587164928296467	1.3393930581466789	1.3385760185872984	2.280692718657067	1.1331221040797699	1.8212728586773133	1.40598612379995	0.9947086736333581	1.2269043254570533	1.293041177493326	0.7646162226541298	1.2296593448569149	0.8216261413037682	1.352770971675725	0.0	1.3440571278726479	1.4396704104901332	1.4122748659863127	1.2828682434323664	1.1001057377443044	1.1272874554799939	1.7724043188089844	1.9537518666557707	1.9048887434646156	1.8481192207629848	0.96318083767001	0.8578649055435792	0.514643964033666	0.5520956266029815	1.0645220685642003	1.6964360020620772	0.9726916145705798	0.847072005636923	1.1335638717196823	0.6965301606707933	1.5026513546060851	1.276677826806958	1.5340944374639305	2.2274762480160373	0.9872482675670688	1.3860381531567312	0.7739667147736088	0.9580027735242098	0.7359586103948601	1.016381012005656	1.9839472436946315	1.1636776052108764	0.8145446538268708	0.9684151254600007	1.041813129340001	1.6966137548980649	0.6736234599744595	1.8263744238865365	0.40075509866409426	0.5780583205439419	1.6756348028593675	1.0224469804579128	0.8447587738166482	1.2928252685633617	0.8364032754370224	0.6301387256741067	1.7896201123675572	1.0260695789464245	1.291366145562941	1.0668381564072509	1.4165118724905106	1.1918875045656534	1.6013373956443349	1.1809396713752005	0.6219844970628097
m26	2.339141492673327	1.9366369097746057	2.171373929602694	2.585209807023722	2.623999893747409	2.1295963805610727	2.4184214512012217	1.1739069877898145	2.6124854097339187	2.1875718895550067	2.5190149115992155	3.131383693772716	1.092642797840598	1.1944769098015826	1.6887829308337112	1.2664782575651106	1.4866671197878265	1.0256466837122744	1.2369490986027496	2.064896972936439	2.463231939132797	3.0443009560343346	2.868888384574916	1.6960916759395739	1.3766943428861391	2.9650471603566624	2.176089155331526	1.5090058256327514	1.1253814052885585	1.9853409820351446	2.3612416912913545	0.2460533124663949	0.9079094605354385	2.3487871480468923	0.3039473424115596	1.7066441164112887	1.818038217447111	1.3405352763554652	0.9563926152343319	1.1507400707820838	1.2855030987690956	0.3104251655586162	1.0414212125135993	0.9278009542705102	1.4110571607540683	2.1941402919318236	1.6705554389203305	2.2546793402316143	0.7394538663739971	0.44827121726873326	0.9486294468317025	1.1358114442692508	1.682048732662845	2.566002471447747	0.8016486605634697	0.9465356815234753	2.4149540052992493	0.6710115954954078	2.6752110479988516	0.35689426234152016	1.2890206286179915	2.1332754742209277	2.035519516398334	0.16381655939677114	1.3545113907478101	1.0753545131209437	1.3440571278726479	0.0	0.7585565505706359	1.4108162339174801	2.052741044784903	2.0258051816138978	0.6879389269512887	2.5808840941109517	3.1463057990638763	2.669254729308958	2.4019750442576093	2.1907791484937444	1.2021902082516458	0.8495278718869846	1.080269170551811	1.4173421411061846	2.097353205051196	0.8481081290277761	0.5288546538417372	2.2380129162642923	1.0709899099350586	1.3483215108585347	2.1146979909438723	0.610714099889762	1.2066808303244767	1.5236435044348686	0.8220653091485868	1.1325212516669332	1.9584406208775829	1.7271024352583126	0.9885036182089884	0.6726561114367531	1.3043633992667982	1.3657198785101916	1.757683307757599	1.0835037972436936	1.3500515661412922	1.367769708338533	0.5081677111091082	1.099140489011986	1.1392711500889858	0.35195405244939243	1.2354686884318142	1.6724191515331965	0.8161099426478408	1.5623827014402025	1.0072922431143578	0.7927639357596412	0.8863849139971827	1.040685800078867	0.8391965721909096	0.16384286308381363	0.919820340664143	0.6385617315943086	0.9779671680583418	1.3773724820902988
s401972	2.4220464794771144	2.5949641656132685	2.1440567989105723	3.207107791899153	3.349438440728783	2.0104977500238506	2.468919016599987	0.47732667546842	2.1084569227825956	2.7017150231134504	3.1066043780246737	3.622775809438198	0.5345212656151493	1.7895688480166334	1.5788705940973455	1.9015466456887438	1.8257546303677863	0.5180313220387677	1.980414798222647	1.9705361081957484	3.0287610482815754	2.942978089306401	2.746933541941902	1.03355973932325	1.8971111649155539	3.6106139837298636	2.814839892216893	2.246890737835441	1.5706615976486644	2.5541242733735148	2.9603183026355087	0.7616511814853818	1.53882011340284	1.6937081191293488	0.9436121268690714	2.4413588361001555	2.2596108694930233	2.0283541959018	1.1031049237694213	1.2625424921612538	1.3927736360084306	0.7993560241869543	1.1857413390891853	1.2068114042653824	2.168515852401307	2.7472957938277105	2.3207889659627594	1.5035084560668563	1.4425020797191714	1.0241495252414092	1.6992969966733587	1.4388502938293068	1.4725491935174748	2.43303051036895	1.0887118223538328	1.1953074095383591	2.32137121747927	1.3233698229629371	2.526481856599878	0.7864327700479717	1.6252688555190837	2.406040009381586	2.0813636386764287	0.688231879249297	1.6833668921436644	1.365549419569119	1.4396704104901332	0.7585565505706359	0.0	0.7426360250230646	1.6174551461025557	1.980358263308327	0.6876643017958928	2.076662586772545	2.890708798070357	2.1370958850558552	1.7989377578547052	2.0694850615681424	0.8461031263107331	1.057150056322021	1.2120030469969694	1.9439606247404757	2.5661800961837145	0.7729439585617548	0.8263969753671543	2.09828952835141	1.501264974225263	1.9941871744035173	2.403547512127657	0.30645623875165057	0.8050268754591463	1.6962171547945748	1.3332994568081447	0.8204203626821622	1.7462520884247927	1.765069662455796	1.132583299140204	0.9163050490561372	1.874351577396006	1.0048564098776516	1.4684364523573379	0.6408763137153523	2.0430157306280208	1.7293963995149138	0.820054368555922	1.162410349297617	1.3849466716296646	0.8698277078176878	1.7135453776953393	1.7512447269466278	1.1933152575093562	1.244797014488339	1.2898265058491838	1.464290581637316	0.5927377705647497	1.6328441968947256	1.0563014915387303	0.7757005686126562	0.9447364627582713	0.7929503033419648	1.1801644841134504	1.1889771135721265
s401654	2.2599348866593503	3.047659996696119	2.683371065629496	3.5620751026096276	3.8683391077464018	2.507939885305145	3.0750806858012933	0.623257817989102	1.4097648229987363	3.018254233189039	3.462193544218173	3.8255632076201618	0.40998533417015665	2.2420170441058453	1.350909643161002	2.628906383767842	1.9497288657201415	1.0448657156975092	2.6368180650590998	1.6752271736833797	3.367298267749308	2.5477162148622488	2.38063184600865	0.3787577229380988	2.3104000371748525	4.0538945605410115	3.2263346779169355	2.9184822004452977	1.8715827933984668	2.867650301231243	3.355148071419065	1.467614364588944	2.009430778604927	0.9882822580502583	1.5650427349297065	3.0603382957011362	2.549211906397794	2.5453103703134827	1.2459301422687896	1.9492171024568579	2.0798176159740134	1.3463692538806726	1.350431908365798	1.9414779583962993	2.791329346515513	3.0935783014880314	2.729748349824054	1.102207029913825	2.1208820836405424	1.560356139138831	2.31495615885301	1.6588600556753883	2.0043838359753927	2.0551693258680657	1.5546975518458794	1.9246083130531566	1.9756734754687477	2.013065270616728	2.111067959816241	1.2786316914612021	1.9273966025931573	2.4616981670201206	1.901385491341872	1.3031948515385705	1.8782295231175359	1.7480077763814164	1.4122748659863127	1.4108162339174801	0.7426360250230646	0.0	1.0395170768969106	1.8047944279273032	1.093689898112125	1.3769403401351241	2.3715554807153056	1.4342294126993833	1.0602853207805165	1.73044770609056	0.6307496891445401	1.2717177246954137	1.3387654630916086	2.247087346883665	2.8237229304856295	1.0188822696609472	1.2286359237725826	1.772103504148866	1.777020047760903	2.4473925110079495	2.4698936330299723	1.0145348730592958	1.323763550228279	1.8012145005809757	1.8448273499841954	0.6554548872599558	1.3933889283707184	1.6702412557194934	1.4023414979653614	1.6559050976014278	2.2374709886347457	0.6450547599239632	1.1062034497749764	0.5445095538111626	2.5552918486850418	1.9093146775796768	1.5622669015745112	1.219889912789871	1.554187728901891	1.5842993167707253	2.0334746102030032	1.7240905698425237	1.6562550818768886	0.8757712111111252	1.516519609043938	2.119482625140353	0.7669025319068347	2.0877517416246927	1.4130978273265415	1.4465849836686775	1.262017181729606	1.41120967394799	1.5191776734559632	0.9910857990508222
s401954	1.578375510179555	3.1173375511388812	3.702689119833928	3.4567698455019524	4.010142427054325	3.5380908847508055	4.064473522617394	1.6542349414575868	0.7210104151903314	2.8650442083442473	3.337934818582135	3.4634660978662017	1.0863367524580543	2.3985464469599864	0.8268839062624163	3.2943594195493446	1.8133690515400198	2.0395609238278856	3.172979175789953	0.943289163323187	3.221726614168093	1.6165302368246524	1.428975923807609	1.1231376910855964	2.3890273259907735	4.024025128510093	3.218355729626363	3.4406628037798836	1.9103450044912813	2.7679934700656075	3.293316705087608	2.207400290798267	2.25494517584186	1.197297836267792	2.0965941108880215	3.4209357773371263	2.410689635372559	2.771922389481911	1.3680906343682617	2.8797174263071783	3.004299405610305	1.8466762142948943	1.3773348649319388	2.7820008261204583	3.223094867995861	2.9805293206405743	2.8051155772981096	1.8375601094285614	2.6737315283340384	1.9807589865708035	2.7548713945063463	1.6377347829498086	3.002424823540534	1.1416435028388565	1.8852506829170255	2.7856206996193937	1.1499674843233079	2.5925401174159672	1.1971416542442868	1.799110500650531	1.9256862026876662	2.019248127393626	1.3016929208383912	1.904241192629496	1.7558256973515023	1.9156519157695675	1.2828682434323664	2.052741044784903	1.6174551461025557	1.0395170768969106	0.0	1.1616505455270683	1.5309461227998422	0.7710986647026877	1.3508850307160378	0.6983849557400494	0.7688345114079711	0.9334227318112139	0.851451500612749	1.4620226125365186	1.332223317406236	2.2396234980983727	2.6103394693205035	1.3330504594928942	1.6278200987427685	0.9295365229316765	1.8405582379247014	2.593127388877514	2.0442701070350284	1.8104883104886338	2.318328736150263	1.5603945822107903	2.1523506108476416	0.9374471547192248	0.618872652571494	1.1964682284811206	1.5337996216033059	2.465945989701281	2.3007751317624874	0.7364862191531459	0.4909523868693204	1.017145885848663	2.778990585806621	1.7983046321276437	2.354740214676184	1.218041023738105	1.5130255638286052	2.3377224699809878	2.0515914988522788	1.321929251399837	1.9451025168341112	0.5253708245274277	1.5660264464577236	2.6166292671147096	1.220468671848234	2.278089643123845	1.6455387361200606	2.0781192568803517	1.5359800709379388	2.006027548438688	1.6980639761932184	0.7883704407168276
