	m46	s402150	s9450	s62160	s62172	s9586	s15949	s401978	s401612	s19507	s402124	s62162	s402120	s15825	m9	s62170	m3	m22	m11	s39314	s401614	m1	s401646	s12903	s401956	s62166	s62156	s15981	s401632	s62174	s401618	m31	s402122	s62152	s15827	s9466	s7863	s401616	s39326	m6	s62134	s7857	s19481	m38	s401660	s62164	m2	m19	s19594	s401996	m14	s62168	m13	s401622	s401650	s15997	m34	s39300	m5	s39352	s402112	s401620	m45	s401634	s402116	s402006	m32	m26	s401972	s401654	s401954	m28	m12	s16001	m25	s12438	m7	m21	m17	s15965	s19505	s401656	s62120	s402118	m40	s62150	m4	s62158	s401652	m10	s62128	s19501	m33	m8	m23	m27	m16	s12884	m41	m18	s401964	m43	m20	m37	s15947	s15987	m36	m29	m35	m24	m42	s19511	s138530	m15	s401974	m44	s12428	s12430	s12614	s62154	m39
s39300	2.6257124532050273	1.700896478403849	1.9317568689658011	2.567341819885859	2.0050560002691884	1.8087108017483118	2.2538513807352993	1.71169866864445	2.329320106926972	2.190819912857706	2.271088118893009	3.0856829127780325	1.62666328149907	0.8654328580583657	2.702370988213301	0.5551063564137027	1.9202539506061334	1.230467413712866	0.7662458465131633	2.322065425974182	1.790936326719274	3.6126406701883353	3.3671126269050093	2.876226867698897	1.131197353089533	2.9910227300348873	2.154350193376814	1.2716790141884522	1.2385228657747003	1.8472535446664167	1.3592808493676636	1.2030803650217758	1.0566959017665631	3.189315380266821	0.5102010719801477	0.9073270197362562	1.2855847755826246	1.075111735186298	0.9098497749867208	1.1727461403865573	1.2878005516648956	0.8308918885964672	2.122467754445706	0.7994080652368732	0.8451521883841412	2.190227140558322	1.4084798532334273	2.6198159396585465	0.29900359656429515	0.9843306963541686	0.5296829421530002	1.340442123713145	1.5916170930138758	3.2089768330783994	0.5579793148858209	1.2837419521639577	3.815622655716547	0.0	2.873912717550584	0.5442349188219874	1.497982063867123	2.095099829288535	2.489370407932633	0.754536098612368	2.01277117001529	0.8137078561606256	1.5469185979805424	0.6844676653712567	1.1073703039133924	2.2101978971504366	2.7033336900701848	2.723946025739537	1.3041307521543906	3.320990202134011	3.432454213598936	2.8659162027396077	3.0286299329157376	2.772076965148341	1.5883096913545462	1.5908389746433222	1.0221782226668426	1.9209905638530185	1.1993016802964835	1.1090561649178563	1.3288716242026417	2.7628982727989837	1.543130963289313	0.9562401216115625	1.8110921965548332	1.4908559806049275	1.3664733830727906	1.9416612239840763	0.7905815258350777	2.0438489600904135	2.0585171608346675	2.5783180792457823	1.4011696808441976	0.8004431202605923	1.2930275665464488	1.91811542702296	2.004093465535291	1.977251633895376	1.1878806002355249	1.8659984534986573	0.4903172022911878	2.027348721744273	1.7324423211487707	0.7918454937780589	1.4063325075150443	2.455931764922537	1.0297642285045663	1.923343899573948	1.5333540352268356	0.1346333737013017	1.4238985901789107	0.9671854047463212	1.2107666198539746	0.9586391981716943	1.2987898501197113	0.9712250401612778	1.8825322943643583
m5	0.7192432792235296	2.3873987490950697	3.6490282876629374	3.2564911046442653	3.408681159923737	3.9223279562882465	4.405948836040756	2.231856221874286	1.0678267626076385	2.864862336384485	3.004514450001346	2.8412756746993355	1.3152362270981395	2.347923934277555	0.2202876659438549	3.3270618763899202	1.1580175999143607	2.6278027501069814	3.2576123617885857	0.7030829362106434	2.628678668860937	0.8274094441146165	0.6732136228228462	1.774266006046885	2.3748543620250593	3.8950514173744994	3.1489371640913206	3.4455717826742953	2.262617633895246	2.5068565022896028	2.7037582465209193	1.9232618500643623	2.3767079878531976	1.802922048818656	2.378104244076095	3.22203844452449	2.0728280857443995	3.3737343312802546	2.008470268677718	3.354689536566803	3.4468255290310803	2.2812404150966232	1.1762563610710444	3.0071621774652364	2.8533690010602206	2.9658147737916614	2.594641624770509	2.8876343195097753	2.824837703052172	1.8997150456872387	2.819552510891566	1.6655131954781683	3.412875406677986	0.3925508894802285	2.5690886593090076	2.9359590611467965	1.0868158696959016	2.873912717550584	0.0	2.3659002521009143	1.6084106445414597	1.517674994492762	0.41202604089634515	2.1274889585766052	1.5871580099672946	2.277283174630252	1.4685295662133138	2.2907825527570083	2.507399295323896	1.5261564803117718	0.7243816097534843	0.6780828565339986	1.6765163640617284	1.1694088442847437	0.6175004298842038	0.9610066236702005	1.4038212188084067	0.5566095338983696	1.338886488806631	1.3767307490477612	1.8717421813345498	1.493923742295157	2.110250735407519	1.8181440105480364	1.7835421978471009	0.2867971010263032	1.4121812068812418	2.797487018212738	1.7406991943421455	2.1678473886475618	3.1208741660168777	1.3498400569538611	2.103249692179651	1.5227711544071587	0.8394316510292736	0.907181014229161	1.5409478596222088	2.9234243532695476	2.1237212598453676	1.123326667822782	1.2566742968523845	1.4120403254547023	2.491166761896435	1.1974480852817344	2.7427939389768343	0.9001578752540784	1.1957869014818592	2.384153039445279	1.8298320619373563	0.9443659891594945	1.9837788015294655	0.964910294084061	1.3769435923546816	2.9120516615329906	1.6877976334328515	2.4150190925650876	1.736241776784362	1.930532181940319	2.1447656165724434	2.412288440702414	1.0632518728715494
s39352	2.118400996713033	1.3998299097190996	2.1014739877588924	2.4002172686505454	1.976390369036009	2.0834459936519	2.592957134030081	1.4910269679490231	1.878017617011287	2.020437734318963	2.0991004905111277	2.7827534261832345	1.1663128716000852	0.609876318059296	2.1954067743941668	1.0639117150493722	1.3918289378027018	1.203548383313024	0.9850617031287866	1.8126173479596361	1.597523068099532	3.103594100399122	2.884130873268468	2.5252675089048924	0.9193341100144763	2.9370158773835926	2.0265407935274844	1.4370153195263073	0.9107759708453326	1.5807554272050406	1.238862234553307	0.817674430528284	0.7998060865427508	2.8154753118655296	0.2822173654461436	1.0999643705540028	0.9831285682057656	1.2598299336873153	0.3751913895617216	1.4221723128360608	1.5740064653719048	0.6628639237242849	1.6510472798180615	1.0262886545552417	0.7929136057692269	2.039535450605504	1.1991963411314117	2.511673511180716	0.47752455708589875	0.5157104743491937	0.5617446660973892	0.8465825407108287	1.7905314683414124	2.697858049049783	0.6341557534401867	1.3559604323108816	3.3004661995411553	0.5442349188219874	2.3659002521009143	0.0	1.0649656367688969	1.65888442512831	1.9714773858569576	0.299510313563535	1.5757516849505429	0.638818797489966	1.0106163905173424	0.28052573215467114	1.0292599067124875	1.8416868937836979	2.2438988492330108	2.2564031580201167	0.9036869625854245	2.865475939893046	2.9228052327037224	2.4295685476110127	2.6207189782307814	2.262866951648583	1.1125204699225055	1.1028657506462254	0.563055726432988	1.451085353156642	0.8992608345075322	0.6760962403791574	0.916106550992036	2.265693174253734	1.0038371235479582	0.8884882801896209	1.3918504117244848	1.2796417247501788	1.5149111773299277	1.5215477215991449	0.40318648428691184	1.6639255650464178	1.5654532169493973	2.0879012630701634	0.9731121887594752	0.9958882759332339	0.900576327666919	1.4267057257524567	1.583749520498197	1.5777150982365902	0.951533424760978	1.3465452912457518	0.6635562408217127	1.5143440880434151	1.2231268976374354	0.5708211243824887	0.958425748798778	1.9819015161813194	0.6870345742267722	1.4326178683050979	1.0170180973306036	0.5676651687621619	1.0454356575212003	0.734301476869777	0.8124949366649719	0.5221708024301387	1.1282036384333447	0.9120658892110858	1.4071272213690431
s402112	1.198676135263368	1.0672591238222304	2.9634381113162465	2.0600964051269712	1.963716946589791	3.0502019410556303	3.5161254282081345	1.9231055041205392	1.609397045116728	1.5544713693375738	1.7278095304427228	2.085467834238515	0.8875837269333758	0.7869892539505452	1.5066061978217655	2.0108401430143235	0.6971229133195634	1.89168701628789	1.8438966967919814	0.9523845753989133	1.2074824264744564	2.2201274006758616	1.985158762692414	2.4352618001906334	0.775594415307052	2.6210732142508246	1.8042435300450128	1.8944602149452738	0.7831562542728614	1.1973095988678342	1.1498900436542803	1.2299757795206927	0.8230197504914292	2.6695732905368104	1.0825202899838733	1.6722593411335476	0.4703761101471019	1.850665314173718	0.8690596395239771	2.3890806593931107	2.481207103461563	1.250023660027128	0.6409509540738498	1.9554860297361498	1.4148214005915958	1.635126756086746	1.1271574688671189	2.8740726274595856	1.4189290445007623	0.8069181704198575	1.3943131517061815	0.3295641554649438	2.618301694835285	1.86560990879968	1.3232714467538298	2.1632349112515223	2.4035311583632772	1.497982063867123	1.6084106445414597	1.0649656367688969	0.0	0.6769197351786542	1.2556787803473424	0.9287673035117421	0.646045106586993	0.8210384270883306	0.6048731179965168	1.1698294251505963	1.727037155107885	1.7865431739581374	1.7322367350939853	1.2953539656012028	0.9053189971200111	2.444377042585696	2.066881355958898	1.978973446264694	2.348365201621695	1.3604540657136783	0.8746256462051675	0.9721924180081271	0.5671391765723636	0.5806944812817119	0.5018906512300872	0.8909107453215447	1.1930044717604626	1.4185392912668815	0.6867427640154737	1.278058320304878	0.5489436103003018	1.6898447382798945	2.312794085416567	0.4694485447805358	0.779059805047031	1.6497147441108955	0.8067350317395917	1.1104306479579213	0.4741081070958638	1.883070841029264	0.7183742583971563	1.1690476163046128	1.3808585244760063	1.4942070324062975	0.9929571037291699	0.5902938524332535	1.5733411814318767	1.0430722447178173	0.4973432686971645	1.4134996005683464	0.42164387414086657	0.97218891857671	0.5304023862130232	0.8787329161705616	0.4723946896815447	1.497999079810924	1.140381563916066	0.8542680815309812	0.5433195762459796	0.8150154329336913	1.41529619007477	1.4679276968892845	0.9931243200937728
s401620	0.8719024843950537	0.9948734930140194	3.6143660646143037	1.7815808942593558	1.9485412261838526	3.696871452427975	4.181666232063925	2.505725450603191	1.9242236274009665	1.3472959547138077	1.5014064222856653	1.537448862202089	1.3833999549413951	1.276204074764284	1.5018120064526415	2.6295442024832534	0.7412815627255963	2.546003475180529	2.283914962751633	0.8434308125595553	1.1402108241952091	1.905363428508048	1.7579022405204925	2.8050099446875727	1.139468470955275	2.3863129128887604	1.6623137257655551	2.1758814554616452	1.0409334471659017	1.0522953296057493	1.3284052202324157	1.823008579843376	1.184329841902136	2.9797449384308146	1.7280601208369624	2.0504947453619686	0.9000347235991786	2.1887261317683424	1.453440843024157	3.0356925589559265	3.145567080288793	1.9205646910281586	0.36348573983177446	2.611708778232443	1.7919365382164731	1.4488791159260523	1.2481434364361617	3.446249757648231	1.9606585685700475	1.443730229368703	1.8755518527938595	0.8488526620716544	3.28522842063215	1.6428103657149453	1.9889218272110063	2.8170446704780643	2.0213266692657155	2.095099829288535	1.517674994492762	1.65888442512831	0.6769197351786542	0.0	1.2367233754412275	1.566390602349467	0.13008992147240048	1.4553924891269034	0.9317962108675857	1.7757022645574065	2.377457630726806	2.2269060710890924	1.9105239877882538	1.0992890838647036	1.5203147393528975	2.5781803751731442	1.8009621489135692	2.185172661366674	2.614812440259854	1.0687322683812335	1.3690050259795885	1.446335405815407	1.2214391809548004	0.30227281602944417	0.9652501159900978	1.5209200502452496	1.7630322111977974	1.2900626031716116	1.0679757512416543	1.6131217874282267	0.3383344515628654	2.303715152519338	2.979127604262648	0.5340929545843615	1.4368840878676743	2.1095844922254927	0.9842161179355325	0.7043107739555373	1.0928097737153062	2.5456422557327048	0.967220324113633	1.5277891315788958	1.8064327350538263	1.9492173878009473	1.2407586399018533	0.6653690354124373	2.2279119141801	1.295041432045164	0.8103024728279831	2.0372343370603674	0.7297485111994702	0.6400696827114384	1.19110803960392	1.1984848496469358	0.9214545688776663	2.069616033446327	1.7263402148729445	1.2567937410138719	1.2086166024044658	1.4668693727315938	2.0638166087247467	2.141250859701448	1.3747448122241088
m45	0.5856366886972303	2.031001391456613	3.35771239028723	2.9554608680963614	3.0561004378067187	3.5972320916936322	4.100245759056255	1.9746671263384838	0.9211915068729238	2.5690994159280596	2.6956983507555163	2.637555820214343	0.982846223173487	1.9645295952269228	0.2960884827822915	2.9566298740925165	0.7641423812460255	2.3224679680024436	2.850091444143242	0.39697680831886695	2.2997983518942284	1.172303838794804	1.0232709090925813	1.7671409226891721	2.009719865414685	3.6139480293601034	2.8183839794438104	3.0550988550901934	1.8778963013749406	2.1673445559638123	2.3424970825078093	1.5734829889272468	1.9934493895387089	1.8581949756413818	2.0023721204195715	2.8283144338504136	1.7243285008093618	2.9750081652758027	1.6117554735631794	3.011690012883838	3.12024909610174	1.9389924773331106	0.8924382964048082	2.658154374248853	2.4474739073840626	2.662362471574495	2.2204313067369785	2.7507310446273046	2.427110313135653	1.5219746073158995	2.415653071918536	1.2738610173272256	3.1155500845721935	0.744213964828376	2.2189275348701005	2.6233566412829634	1.39633346459839	2.489370407932633	0.41202604089634515	1.9714773858569576	1.2556787803473424	1.2367233754412275	0.0	1.745083114790724	1.2839133403817067	1.9244159884221421	1.0588564916145216	1.9024571861194104	2.1867397985366974	1.3747744055858941	0.785308261420721	0.7109496072343149	1.3428849443091062	1.3600240887200703	0.9754594434905323	1.0652205283354423	1.4783316516197025	0.539305346487885	0.9893454226791856	1.0186785695703109	1.4930289681006053	1.156611514141319	1.7534650066434152	1.4557849663540858	1.4395088139704102	0.41508717810300105	1.0029157032113178	2.402660145748645	1.4087162281864039	1.8926956117608247	2.817740069819432	1.0788238786194524	1.729264694965593	1.32305840506853	0.5010232482639061	0.7619496335047067	1.1983586880369257	2.5797565008254026	1.7336058306835551	0.801247780797795	1.0382133615764073	1.1936130853636373	2.1053649589090377	0.8094993298815332	2.3813822640719002	0.5356715592651748	0.8081853334151597	2.015263381050834	1.4470842741280696	0.7777595133308969	1.6264259934392546	0.6226556728002334	0.9813428384300242	2.5226792357188064	1.3756811785521879	2.030336980927891	1.3887283118023708	1.5593699866325939	1.864324405148273	2.0952401376526857	0.749582119261703
s401634	1.9381405039054875	1.4995487652520267	2.0756689826618135	2.5380207584936447	2.1758805834258554	2.1306953578804357	2.6279875798210766	1.2842988622953935	1.6068414082842775	2.1128298037836752	2.22206067018114	2.8255677025498382	0.88424266953472	0.7186487501033048	1.9509575715664578	1.2194026046022712	1.242537341255407	1.0744515108036599	1.283628705795186	1.6122380096637718	1.6942917593651752	2.885092331271514	2.645973797501267	2.2530396738662897	0.9997028415635743	3.0829566109235644	2.1833527591000106	1.7001352268720151	1.0119747734865567	1.68113940802482	1.3820897725933865	0.5833895800751414	0.9231150214908243	2.545703199107427	0.2814033091606939	1.3657469326967364	0.9578848860245595	1.5399783952013169	0.24465146553302156	1.469939578150594	1.5935195795862604	0.47281098530428683	1.4995798227648154	1.0546627221070242	1.0690230262139744	2.1488944485209855	1.3527174763975651	2.3028134456924807	0.7617755370229353	0.23258334295324493	0.8572902449058759	0.7319854711780676	1.7526915575744062	2.472053792030931	0.594417102951251	1.2904099827911233	3.0971610420437083	0.754536098612368	2.1274889585766052	0.299510313563535	0.9287673035117421	1.566390602349467	1.745083114790724	0.0	1.5009709004467944	0.5792249548702134	0.8792630806254915	0.27617082135759774	0.895582503374198	1.5643215782587208	1.9650674375090613	2.0349504483073257	0.6045934139236813	2.594291729862574	2.698618320878606	2.1442084147464566	2.341798818546149	2.066775195924295	0.8387061423723231	0.8446082855784964	0.3659759584831603	1.3675994059267056	0.8879680462457546	0.3817344329376455	0.6650191282808446	2.032909797783914	0.8326783050517952	1.1236867267237736	1.3449743242211	1.0533936474517724	1.4561242731695003	1.3523016883446246	0.23353317985356212	1.3907660253337515	1.3287513520546976	1.920943320042255	0.7272636902518786	0.9960673591711553	0.9729427017473905	1.1733843747000519	1.2972280814508692	1.297043981167771	1.1084236394600298	1.195696466804598	0.6975159399577461	1.273877739502707	1.0264113397816572	0.5055238523422445	0.9296931864502165	1.80437674926023	0.5497894588892952	1.1747205257495235	0.8239759915471299	0.8105364394873664	0.7553245404830686	0.8703296441002564	0.5697287790607484	0.22843161390970335	0.8811467045935647	0.7406309870861397	1.134178153943592
s402116	0.9489326742495181	0.8764015987554405	3.5594137806382338	1.70394906147972	1.850160719903307	3.628297032369503	4.121358332143458	2.478444749644839	1.9426324709373284	1.2881066145550029	1.424173681598403	1.5161141702895784	1.3786986344665508	1.1883165054686347	1.5591497990431238	2.553171194338783	0.7152436916841654	2.5032033517817207	2.1729474801470294	0.8992439794214007	1.0582340681520441	1.998023248888538	1.8613718298151296	2.8293826298461093	1.0563194830235128	2.3309551751223956	1.571539446108269	2.0686771866604943	0.9275485645372326	0.9471401825248187	1.234409577706992	1.7777381662787364	1.0834690911650307	3.0095758036801823	1.661165527886531	1.9467846498102201	0.8417573877222146	2.0782775536062874	1.3794611504101975	2.9667642347843923	3.085636137739875	1.8756220631836475	0.4379043747435723	2.5471764860541857	1.6770630366693042	1.382834435124668	1.1338870920801987	3.4417202751073366	1.8656923679706376	1.3903087832773358	1.7712984053237562	0.780665343961288	3.235332969318984	1.7255794121683277	1.9358962223471121	2.7651422797157488	2.111168140865371	2.01277117001529	1.5871580099672946	1.5757516849505429	0.646045106586993	0.13008992147240048	1.2839133403817067	1.5009709004467944	0.0	1.4063634351236753	0.8681575714301272	1.6999356875162366	2.330911112440626	2.2372833686716156	1.9621140708648992	1.2059392867674112	1.499480813008516	2.627789411713571	1.8895278474376647	2.237640873596531	2.653137044248179	1.1498426067724687	1.3561688469368078	1.423760281205656	1.1671791254906507	0.22079407709198515	0.9003049484049063	1.4797182854210198	1.7246772268481079	1.3724485545513296	1.0176538457843511	1.5026954261183474	0.22594110516787555	2.2784001043051183	2.930901532535117	0.5997983464163822	1.3782710648834906	2.1113945752543937	1.0228453337696313	0.7971062180284595	1.0822666791852522	2.485540462190638	0.8497369268442888	1.522991496792088	1.8183888920565126	1.9533838271438775	1.1271967447757667	0.6409448861818817	2.162785360043516	1.302254447742642	0.7997909154881853	1.9705498898927485	0.6295783045986668	0.7451330249712558	1.1469007028060398	1.2159506715588562	0.8865022516332302	1.9822666843435417	1.7077704118429853	1.159115091997432	1.1840784300693166	1.4169752542575007	2.0475513081053047	2.104997796962238	1.3862638359010122
s402006	1.9939241919644402	1.390415592793386	2.396124164503455	2.322621321104855	1.945387377544315	2.415567006964706	2.8184847900169414	1.7041442306382848	1.9300057781113678	1.796173943093593	1.9724243183562917	2.6285467351660925	1.1415999521579776	0.5302129382687727	2.1341041112449806	1.2536594607629103	1.4118494151949217	1.4078025353032044	1.3742551571071453	1.704324430920425	1.4081241548857646	2.965673370379297	2.680830406669531	2.579179349288607	0.6918574473961501	2.7510051979302617	1.9548741456278746	1.5335430115188842	0.932599204796919	1.5156647458555212	1.0969162974145146	1.083733528569437	0.7615494497695031	2.8791781696937204	0.48462560002637656	1.2208278721114556	0.6375784676018437	1.4467193107483285	0.7420355998226768	1.7581170532649057	1.8043860216256526	0.736265601941511	1.4571442608119651	1.3032651261608519	1.1245520956100503	1.8409117356760047	1.2076999865477518	2.608013945279703	0.8626804186403443	0.6535953056672432	0.9517396053206448	0.8200724748683285	2.0007105091742123	2.5858810558667327	0.5916654347417715	1.6273860615350573	3.175774645822761	0.8137078561606256	2.277283174630252	0.638818797489966	0.8210384270883306	1.4553924891269034	1.9244159884221421	0.5792249548702134	1.4063634351236753	0.0	1.1285861961013999	0.8074415152013852	1.2663974587427715	1.8959460388342304	2.178383357516823	2.0102238285652687	0.8664256741600996	2.8726598668507166	2.7968936454466222	2.3654471700392934	2.6369720698539614	2.13628763464219	1.1344423070272054	1.2148969646049865	0.5052912902041098	1.3546321053143928	0.5782980878532621	0.7729291863344172	1.1384112935586235	2.117396367324996	1.1394757402361189	1.0290069942572793	1.2364067586788114	1.416450631414424	1.7168454632724464	1.200018982827918	0.3625795380092247	1.748692573642457	1.4398305443409434	1.919577519650986	0.7422178709465985	1.231344241941673	0.9765356996930067	1.522020593464481	1.5906864489373005	1.631635485103871	1.000515529821349	1.3266192449801935	0.9055882623184561	1.5495395829610128	1.157416445210185	1.0045078485068553	0.9211654270209066	1.7643539330334355	0.30746699991369214	1.3711916821913526	1.0086821774101384	0.8406543259626896	1.0896448939499601	0.6997013896670494	0.5588483692249149	0.5978064150593381	1.0413735503565338	0.9188738963270636	1.3753104151841833
m32	1.1567454247957987	1.1919006154541316	2.8070930689011253	2.255037417404679	2.16518163840344	2.912321156822411	3.4520770881071523	1.6976859363971335	1.3400410334328041	1.896208426643632	1.9768247343103875	2.282888510949513	0.7504932755122876	1.0010019155187238	1.3289158646646524	2.0674571023049815	0.39245760462172563	1.785393025963395	1.802200717007031	0.8762629315053099	1.5293265415167836	2.150975841541478	2.0005149897844965	2.2072993299060575	1.115509944363167	2.9312882067899326	2.0170750112535107	2.034888152858655	0.9098041220830967	1.3818201107642416	1.4402972361982285	0.9910024850206455	1.022440121506949	2.4152242399093224	1.131282391147838	1.8030087280599598	0.9437695247274885	1.9337239155422297	0.6844620557160394	2.2754305562797326	2.4294300836725617	1.2616874408785994	0.8160742715301269	1.9007546747233193	1.3922977980247215	1.956445372448891	1.2814808286688528	2.7252676443643895	1.4234958850477542	0.7293149459826911	1.3782726659650952	0.35549654625041116	2.539372343838787	1.7604043502588567	1.445803055491932	2.0343889743588917	2.323559152467067	1.5469185979805424	1.4685295662133138	1.0106163905173424	0.6048731179965168	0.9317962108675857	1.0588564916145216	0.8792630806254915	0.8681575714301272	1.1285861961013999	0.0	1.0134947943423274	1.6061405154779917	1.573882016605182	1.5743791500777828	1.4141819264447506	0.8689465221973266	2.2035217843294777	1.979826242715121	1.825788652998096	2.1238527451338487	1.303884433343091	0.6791029816125158	0.6695139193305493	0.6545624356292843	0.6635458036955246	0.9302688705079116	0.7919158407724614	0.9341797433566447	1.3726144738613344	0.18152622390762888	1.3766010509943032	0.8033113436866459	1.546382422247646	2.238074697974029	0.8953839294894795	0.882783586546402	1.4140700842105876	0.7586047996282481	1.1616432666033636	0.6855636871868034	1.845925911310622	0.7532433854735445	0.8351951956504567	1.1948458295262516	1.2788631834541384	1.121013785920514	0.38020640677080103	1.5716069035852727	0.7377476469525782	0.3818883782926103	1.2379213813982837	0.5408059062109454	1.1110183703081031	0.8543742653368908	0.7306887703562319	0.26870274115214976	1.5522789187559516	1.0159589676742367	1.0525587557341074	0.7625523590472875	0.7913867520418464	1.4596683105084705	1.5048226958626127	0.8203166256644104
m26	2.124644794291096	1.6140258505299994	1.9073743316720642	2.6424678416795557	2.241690533013225	1.93701680757385	2.4709942369786537	1.2303195319593545	1.6964139933779199	2.2697573248680114	2.34620555004654	2.980562364510238	1.0509214069979065	0.8676141957164766	2.1049179699749128	1.1157168072181116	1.3964211455369628	0.9892194003728925	1.1585782519006549	1.7991621532707225	1.8460712425807893	3.06132519253677	2.8436985337255374	2.2988414448726773	1.1714268473770735	3.2037774124859486	2.2806839986569996	1.6945536061629998	1.1334567942439624	1.805905985444765	1.5074416993487914	0.578609863188672	1.052413732500833	2.5901253814514034	0.3745652669360031	1.3557133324107604	1.1847348756970795	1.5011261849428394	0.3351301844359112	1.2840778247845666	1.4509257237461493	0.5405445846854844	1.7147824090621204	0.9106603518016883	1.0224861632096476	2.2936261768943482	1.446382928949344	2.269748739755348	0.6787766131212701	0.44815737355092095	0.7850096439010514	0.9296762927198403	1.6230121744830768	2.6419291058998193	0.6609794148607737	1.151602907536338	3.26878823378515	0.6844676653712567	2.2907825527570083	0.28052573215467114	1.1698294251505963	1.7757022645574065	1.9024571861194104	0.27617082135759774	1.6999356875162366	0.8074415152013852	1.0134947943423274	0.0	0.8061845735120657	1.6272909562955786	2.1035676932660445	2.2553764410195973	0.7867139261631942	2.6882787360328364	2.871364781303085	2.2711650655826277	2.42026144425965	2.2511626551898267	0.9926249752307511	0.9557796713498028	0.6239048528562463	1.551258048734384	1.1081080290204555	0.5504872667027629	0.69434984161309	2.221073047688209	0.9597608412224135	1.1534528049567359	1.5383540172657963	1.044475597917527	1.340310420319436	1.6017090913860457	0.49666441437091297	1.4470302098797105	1.5260524941936475	2.121738855900779	0.9815692480886917	0.8765668401560764	1.0904383382530058	1.2727374486233993	1.4088235482287175	1.3784586321738685	1.1992637431231412	1.3663804754978703	0.6067137207677537	1.4072395620133928	1.220798267235741	0.31678356115875267	1.1037122181108756	2.0216247611568323	0.8169167131382061	1.3498995874427706	1.0118149983945157	0.745133977705563	0.8683186156934204	0.9954058882222128	0.8377515069308569	0.46749789300783023	0.9847378098869038	0.7843391133458418	1.2920836889597858
s401972	2.55180077159002	2.3899451852498825	1.2498719360904975	3.4172666627478567	2.9890131908551667	1.443967457146019	1.9168897974113341	0.6505141631927569	1.6377247676918427	2.9878164158366034	3.1029427205076066	3.7158269165914946	1.2315257147243732	1.5716470556618416	2.2987743453464233	1.1859612822852363	1.9282770264117035	0.18820995078823222	1.7460734582339394	2.194921787471916	2.5718017714984978	3.3269909078350453	3.05703869598799	1.9170703893337573	1.854515412639852	3.9298541938239944	3.0462420108039945	2.353805375009588	1.9006398176469115	2.573205505792511	2.2256640451403014	0.6554419014329108	1.7937836059567025	2.244721574993541	0.8924645926998941	1.9914790998802268	1.8056123200269254	2.1489294493728592	1.0359348999050328	0.8772525795218578	0.945073207648346	0.5365238801998169	2.228100963523435	0.6028235163143942	1.7642272376989234	3.0211739538344173	2.2197729605226293	1.5273293932898075	1.2848648025068543	0.9436140190787606	1.4722849665694469	1.5623917031923285	0.9489788840621404	2.8936178173009135	0.8000087645113054	0.4551966288130448	3.5755991258876567	1.1073703039133924	2.507399295323896	1.0292599067124875	1.727037155107885	2.377457630726806	2.1867397985366974	0.895582503374198	2.330911112440626	1.2663974587427715	1.6061405154779917	0.8061845735120657	0.0	1.341041475603859	2.0868579801053904	2.561278861413946	0.9355836444313161	2.5699622982340506	3.121258929245889	2.1598047334819968	2.177311087604175	2.6282337629631654	1.2158785872051443	1.1849092338380696	1.1858036500662397	2.1836621351615313	1.7418960619035688	0.8630368189947144	0.7702874853883622	2.4842192981843776	1.481836113685858	1.89722644180492	2.203631852447091	0.47830546246392464	0.646599013336436	2.0621688785675865	1.0474795016050846	1.2070286979881002	1.8434580829650284	2.5834070678183014	1.349693114962292	0.5275656025616045	1.8608209727799165	1.4255827753441686	1.3248919945279722	1.2162557617496808	1.9721503739761566	1.9050387751201872	0.6405035215589436	1.662772857414622	1.6879484789668897	0.512899912869552	1.8059983038637417	2.4625593337603155	1.3280262125248523	1.597018029660644	1.5159750734202533	1.2323350877139936	0.8324926240347311	1.7278152600349312	1.2229803508323425	0.9196821068894223	0.6306694026628955	0.45102563404509044	1.4550607010831567
