	s12903	m41	m25	m5	s62162	s62160	s19481	m34	m32	s12438	s401660	s401612	m3	m1	s402150	s401656	s39326	m40	m11	s16001	s62172	s62156	m7	s402124	s62152	s15965	m46	s7857	s401652	m39	s7863	m36	s62174	m45	s62166	s39314	s401632	s15987	s15981	m37	s401654	s62158	m2	s401622	m28	m21	m8	s401964	s401614	s402122	m9	s401954	s19501	m27	s62150	s401996	s19507	s19505	s62164	s402112	s401646	s401618	m6	m14	s138530	s401616	m18	s9450	m4	s12614	s402120	m17	m23	m35	s401620	s401974	m20	s402116	s62120	s39352	s401956	s62168	s9586	s401634	m31	s402006	s19594	m24	s9466	m44	s15947	m26	s62170	s401978	s12884	m43	s401972	m22	m29	m13	m33	m38	m15	m10	s62128	s15827	s15949	m16	s39300	s62154	m12	s402118	s15825	m19	s62134	s401650
s401618	3.5979270426417513	3.4446740674373046	4.545140937220322	4.028970507554883	1.9485771411572945	2.406434490790498	3.3362784490581583	5.367700097335528	4.523232572706368	3.6999162505965186	1.7628572781206966	4.561427971816471	3.4163939517517137	4.241424819532714	0.9651178415791019	2.3545559995797563	1.9547948474483197	3.10985781668041	2.0292714557539684	4.060557483878184	1.0452236774191204	0.9132299775653003	3.926015164216867	0.7566980902761543	4.556164893978351	2.4999833907760873	2.829121363278194	1.715895156653455	1.0465376991734507	3.6767556489023656	1.4076393019323854	2.9465551864123367	1.1510795969476835	2.6425346616324075	0.6854195558836536	3.027069753406687	1.6742579157409947	3.4340998660822044	2.2108050887318913	3.0843041508758344	3.605184002305222	0.9196128773076012	1.709059059987622	3.90771977348015	2.676823713163835	3.44308601969475	2.5852303251730344	3.4196492911334797	0.6918123079773909	2.130401242285087	3.403564352737236	3.2511218374633213	2.3891958682365573	2.5439919750424456	2.9947587403483973	1.7234226111925608	1.6091384173575676	3.7061164391035186	1.5744915965364388	1.8941929201176848	4.145924124263109	0.0	2.7975595534761135	2.008284172438685	2.3251430168944958	1.611500196939575	3.5441784224188813	3.2403938228812463	2.4406430194085216	2.383324720308737	2.9479484818248984	3.0373638784470036	2.9162268776281883	1.9630145871883533	1.6852644249245232	2.600331041543869	1.9567802911247933	2.3230647236672963	1.5295376940194638	2.5754347700479934	1.1090822089395638	2.2739907417271517	2.748034390150183	2.0391844776708097	2.8657557406048455	2.029442124255125	2.4261945485474534	2.644479297074527	1.6973785689836811	1.0050183190861837	2.794853520090173	2.2332475082476684	1.863827533547536	2.122197887296271	2.051254940803931	2.9008982415625706	2.8055860977651883	3.038874498702189	2.048244237677158	2.209331741463142	1.8398323753965298	2.15159367298684	1.5522600969438072	3.4206672400332008	1.9604147013620707	2.095173832708842	2.681329928100239	2.349508506764382	1.722966610199632	2.545859754089767	2.0845677787351873	2.2334178216587532	1.3720201043149252	2.2162986839867145	2.2334178216587532	1.7798229149436482
m6	1.3618686007390561	4.178610747971846	2.8394607695887726	3.8491818717663335	2.8263061988302782	3.919547193171784	0.8034724220830001	2.6215999511766093	4.4554138125916385	1.0377520808157072	2.5851316684103467	2.0210640035647036	3.0714106487595743	3.7501591379929873	2.5360311498559325	0.9003797172326995	1.5815924294649917	0.5593624898508568	2.7511835847617516	2.620862057454345	2.136275151287332	3.142804621146618	2.5721443056496534	2.1447020368571836	2.2881864562461445	1.1325990584532948	1.8273566657684095	1.5043186945265057	2.568453084443313	1.0051661575251656	1.6382552805225679	1.1649938299277125	2.013664284871309	1.7859799695072547	2.424669834017875	1.8535116477191549	1.2788533845014913	3.9418726169354588	1.4592321969897974	0.4892566813315071	2.49137765793993	2.536097518166232	2.0132416568267133	1.3603506296222643	0.7390034872160274	2.76339147108343	0.9026518125253582	1.821368781387852	2.396673891631716	3.0555397454515227	0.9163945623457229	1.1851382726091706	1.0823100880161294	0.5131996508003777	1.6999781712475308	2.028200363763347	2.2725217360183154	3.4025266019196176	2.1483345574776136	1.1203610558708696	2.453511586112215	2.7975595534761135	0.0	3.4504983486749654	1.8813781374272869	1.9414163261306192	1.1568988348872447	1.032959973290617	1.323872275060533	1.2213802112054253	1.5868337783535233	0.5858484889495662	0.9364491732195583	1.9102226421536135	1.7267687917802625	1.6841497095727487	1.1905872737843712	1.7893044496156987	2.1325113471080996	2.2743840722031288	2.249436347422567	2.3706817861297016	1.2966012609371027	1.8689332637756257	1.1259666167357598	0.8322797978883101	2.0855283655017796	1.798516616241367	1.4120580566361554	1.9741354963030855	1.2359438078603506	0.6166923316971183	1.9343459418353899	0.9991613149878233	1.9250971327148567	1.2849899933483435	1.7615779817918333	0.6135605726465639	1.1402858512612823	1.3751573806679416	0.9862508680951676	0.8900582079533418	2.2464194141267946	2.1027354516993713	1.0115302549552516	1.2501674590230933	1.028607217741756	1.518056194642394	1.2828742256782004	1.3561425538170093	1.5026764558655308	1.259127192899064	1.7605662018252426	0.9980760911653093	1.259127192899064	1.5158347702118475
m14	3.5189314755992767	1.5581356661301267	3.7290597568958455	2.352845125149305	0.7845864046997744	0.6171823053121909	4.194483186421128	5.48372303872031	2.718854458272354	4.431282909859548	0.9426630751537685	4.468763766408133	2.0392775494377977	2.709430469812538	1.2565856465240766	2.7514330011250707	1.9621606573286248	3.5730828933813616	0.8320128622099976	3.1826261862653866	2.2402525444329857	1.2644843028848078	3.0401637699718416	1.868047433716108	4.198837483545764	2.564578725028108	2.269278577925802	2.015576162678266	2.8143691714561445	4.388555283155127	1.9064874260626905	2.8488473933735	2.2466633197360233	2.1480301006058653	2.498449167641314	2.4392513772499202	2.8570933401575282	1.5390389722601439	3.6090849411933728	3.577118043547141	2.699399748869769	1.278427203255912	1.5673962242716213	3.9595045941742666	2.929385642238365	2.265296718683425	2.790607381318759	2.9568162987688478	1.5654994503917379	0.555342571041109	3.557205506814265	3.1665403229429794	2.558354888274572	3.2676670498967746	2.516384499191763	1.4652342520095862	1.1794362518447337	2.180997069459819	2.928357409796104	2.3428592983644454	3.44963583811077	2.008284172438685	3.4504983486749654	0.0	1.8012607086679113	3.1735940883291742	3.579605470410123	3.2564743380968193	2.443766147752499	2.445679165180212	2.58765560487783	3.3312782337484297	2.980710826813218	1.6107690938469041	1.7459485856176906	2.168543863605219	3.1881446570673577	1.8991627205756665	1.328611007831696	1.6709223644665387	1.3894118338135208	1.3423453604951123	2.5755459257904736	1.6653324549052548	2.801448429315	3.0451986419280748	1.7004910385824055	2.115225476576861	3.0846116009001476	1.769290764555111	2.7083637812425367	2.888815934114176	1.8671541385253925	2.471362770842152	1.6143333273254075	2.717924454459753	2.293478554619649	3.341645714017879	2.326542381342108	2.263058097253135	2.858730735367279	2.6175213845203222	1.323592905674161	2.761541380741098	3.1162632556296055	2.2339455128117764	2.7811624849285113	2.1844005318744357	2.213283954557101	2.372923937556525	2.138147145377325	2.4363380703449797	1.7753415002802138	2.5487231552676564	2.4363380703449797	2.0341039712395235
s138530	1.7609697776586892	2.3251349852596332	2.253024370345595	2.1301161610158834	1.1531874910111821	2.2233635930810283	2.6451241736826363	3.6855870345373845	2.723636064897612	2.796842709366605	1.0039699453126878	2.677928337309653	1.3667391119362802	2.1938472712860873	1.5008461729385274	1.2379218948098125	0.636628666367704	1.902517522922424	1.0112042624017952	1.7441096731373644	1.9028168217688923	2.1047082258799645	1.6270982383167858	1.653267429417552	2.4834306266277197	0.8918049372202645	0.5518297168510476	0.9236212971279566	2.6695622084678408	2.7487635357523454	1.0632595822238466	1.0528319267967725	1.7986047175140618	0.4322600382481913	2.382445991774677	0.7390626238898768	1.8973226375403207	2.0723682920939357	2.6105158384138507	1.9145744426447022	1.364672616075113	1.5277812153936658	0.7976339114667962	2.159272220600755	1.241884483010696	1.2162172532400644	1.1265476430597852	1.3049947419020291	1.6416634825298362	1.3017071371233169	1.7798975592189012	1.3793377053201308	1.008828122979169	1.798408668534447	0.76800763290841	0.7135649090309317	0.830510581437796	1.7052873167228493	2.4087487885429564	1.0149457352267164	1.9116643340217074	2.3251430168944958	1.8813781374272869	1.8012607086679113	0.0	2.537090581490825	1.7832639285274672	1.4677242250501106	0.8450373097713823	0.8913501105290161	0.891036672995118	1.6032439635960185	1.2280441522493424	0.3988451820547812	0.7033145720102355	0.4271782673759237	2.1441078744328648	0.22100222676817757	0.8301478482463387	0.4508087671592301	1.2655355573454194	0.5446660060409553	0.7997190113298297	0.35111522617477414	1.0309876097453765	1.8419620604480345	0.22507856208073354	0.39997346985339965	2.202520256305321	1.3666425557770558	1.0101640112081027	1.4586664561780136	1.0868493002321693	0.9858946759426219	0.31714944177293825	0.9209036808718065	0.5893400705704895	1.6369023995366327	0.8642265983017896	0.8366263654950746	1.7370432535641256	1.192947429569289	1.0121418019148294	1.2373646468288897	2.00734581650619	0.7379273651445003	1.1337090697711196	0.6550566393873095	1.039342170952254	0.6203880673771851	0.8493889581387782	1.0537074667398496	1.0187296530580638	1.0840913660347018	1.0537074667398494	0.9253085099101194
s401616	3.167964975330136	4.281138514012809	4.411091828082154	4.609800868806747	2.7221480949185572	3.545850926599843	2.139616763897119	4.476209007223311	5.1598484922626495	2.5138929536903025	2.476480865053401	3.8451994795535502	3.7966552716790316	4.7288086999000285	1.9212954444423436	1.7315186343113256	1.9317068365282613	2.193805744899844	2.7812326963430083	4.024295132105129	0.9730485588331488	2.2030237134062913	3.9557472743880804	1.3372284899979563	4.114606173928979	2.113797116490886	2.816548719626657	1.8950930612451362	0.789947170545741	2.502574037735055	1.6254146958007445	2.580596330331935	0.9739792333293935	2.6341937061936496	0.9396751167188965	3.001194214016461	0.7536093603118048	4.304962390208116	0.7356450993921965	2.1651570546354275	3.766667223418089	1.9064774808835192	1.986883417617791	3.2064424156840974	2.1014361373236863	3.735004687186247	2.049957437801606	3.3243370909445287	1.6674494717565882	3.072422599092609	2.763980308447373	2.846012585726728	2.234040977448291	1.5733624026293718	2.922215312160771	2.2696573764964216	2.262994312049331	4.2123701133910645	0.5634441073032606	1.6533697027639518	4.038537027468265	1.611500196939575	1.9414163261306192	3.1735940883291742	2.537090581490825	0.0	2.892179818106527	2.7419648032433264	2.097708636618882	2.314213872124088	2.9034258102367896	2.3591533642351763	2.515058385889754	2.239558837150654	1.8831065427187985	2.6772571628592714	0.7534065179582509	2.422951655045992	2.0992700325794535	2.9588790921543864	1.9408128116440537	2.8198996015778928	2.57000039535868	2.374211448203799	2.5702858678994107	1.1970499761499471	2.738334667605284	2.76318197148459	0.6287089713266609	1.5150060985780145	2.6256238325535475	1.5557613069089966	2.3770420241497696	1.7636688269800815	2.4034424744089367	2.6415549551603603	2.865032128184515	2.443397509527468	1.8019766485047508	2.2716830598254782	1.1860123946418275	1.8480809710117643	2.316121486812188	3.4734544461017216	0.9763039248405649	2.0302156024229046	2.4383595871038284	2.4601664657943765	1.6541651358482725	2.454986563550746	2.255617837332213	2.223180934218998	1.6547975030192243	2.0122549019322924	2.2231809342189983	1.9798174520551222
m18	0.686350988433425	3.8704165909790174	1.8183718860107323	3.2491321210523267	2.8842076077576504	3.9734420484656354	1.5526081852608327	1.952122229776558	3.8168988502217767	1.4437413300663822	2.7139750787575205	1.0211787687074192	2.511070499654733	3.0715194262173755	2.9909860184655845	1.269111015304169	1.7759064429919151	0.804518731969595	2.7744550074626364	1.6981732344855138	2.8219101525990924	3.62674517854452	1.7295465017634013	2.8084425831790307	1.271826445444577	1.1285400316640153	1.401806978718306	1.9752326029650507	3.4401423973549417	1.3915436045434881	2.180986251298988	0.7364357179405665	2.6822577205745426	1.4793460339300408	3.280895518016022	1.3167832295884507	2.208029125363989	3.6107823074513825	2.5003881089133992	0.8417061794227253	1.8292456331896332	3.0084591322970837	2.227076850817581	0.42239945443369786	0.8734520635644225	2.1535895755561643	0.9913105167649473	1.1942521613544106	2.9848643949189424	3.083479590754326	0.3668069168110304	0.5658283519741747	1.3737984485385588	1.346461075329255	1.1952481260315067	2.281398529035023	2.498579281735387	2.825842127990034	2.9271606570461777	1.6551157624802821	1.546327429293886	3.5441784224188813	1.1568988348872447	3.579605470410123	1.7832639285274672	2.892179818106527	0.0	0.43392310428700165	1.296242007865517	1.4265868332288214	1.2295382328521796	0.6068574846513808	0.7605682637563891	2.003690222130717	2.03173140438094	1.4762021008790347	2.1953768119248407	1.6898115504144513	2.413966374533735	2.0436453874876257	2.7229240815969478	2.298416911219942	1.061237800129444	1.9647499310497063	0.8675373259431675	1.8682208435533119	1.9227286183194279	1.54418647296041	2.441635179898676	2.5754326160984045	1.1097576042139774	1.4193718951729548	2.3009337769319202	1.4232640692627576	1.995219986295667	0.8903824961127984	1.420701054621321	0.7619824848279926	1.5116229494218987	1.640762624606943	1.964704361498154	1.4990443837523204	2.5723962834399545	1.5028119400022022	2.058224452921852	1.5514667356212288	1.1384343597337765	1.6002206342224474	1.8539920656009792	1.2588656194930212	1.8099406112314893	1.6388568600436415	2.2442258752469098	1.473309429919377	1.6388568600436415	1.96662278991784
s9450	0.4983571275135996	3.6503491693192514	1.807403108094547	3.0418868712647646	2.6004533719598006	3.6881191118946655	1.6245487453755374	2.252460877093243	3.6355746918415086	1.6139186347471621	2.4210935743865156	1.3495328652365242	2.3237772524283034	2.868675063711629	2.6860111978021233	1.1127639944970373	1.5120656879245227	0.8824308504810657	2.475744252700318	1.6098127786533944	2.6083832895574366	3.3319736845290104	1.5801578744947438	2.5191402470804105	1.3826682873020975	0.914670461773724	1.1562583789512724	1.6063991563110307	3.2365809520737208	1.564840299960062	1.8536617151191679	0.44226145755229096	2.4733288992460576	1.236169764302065	3.0317823526294587	1.0625735445403104	2.0155781538391713	3.3368750284241027	2.4044481975496192	0.8946625600045152	1.581450821525596	2.6999191512064344	1.9647488161111286	0.7297051833154283	0.670968239892243	1.9353863333429635	0.8106443557409386	0.8983173930566896	2.672223633788523	2.7588607199850896	0.3349474989871138	0.1912237672729279	0.9680621483396015	1.2668779143231177	0.9068062887860476	1.91520708531879	2.1713421648772773	2.6042161115354543	2.7978086208386204	1.3502237635208092	1.4382882996785122	3.2403938228812463	1.032959973290617	3.2564743380968193	1.4677242250501106	2.7419648032433264	0.43392310428700165	0.0	1.1179161430436775	1.0139342973549625	0.8487905701170135	0.4669211840796971	0.3494672523208702	1.7019778261260115	1.7285538292024054	1.12466552597691	2.050099755912494	1.4090845750877907	2.090702841257648	1.7278345161528408	2.3783155874115542	1.9647992866024004	0.6881001097623344	1.6109841004690226	0.4681251749467151	1.6586558539896628	1.6064224300762502	1.20660355434873	2.250689168743228	2.261691060183651	0.6818569532744436	1.2001065514919844	1.8872923542385565	1.1447419247327641	1.6504463356639498	0.555395814713431	1.0804357047741915	0.5017986191522821	1.2180034052499285	1.2315467608016033	1.7164241438240357	1.1532704687747728	2.1958681448789417	1.210756040228401	1.8731908882517703	1.1912419277373085	0.7154851105963691	1.193401622864872	1.5222559931036748	0.8903034707310968	1.401794432631329	1.2270062501373336	1.9313831779711115	1.096463445479231	1.2270062501373336	1.585259609105884
m4	1.578692483899228	2.9298718689011487	2.388175741615008	2.7827748640641445	1.7060269906164716	2.80726771562062	1.9774601848433158	3.2416722514037515	3.351746316349615	2.1118835600813792	1.5159890254006585	2.2760301586267633	1.9161813402344838	2.8207324168373837	1.7767384770600134	0.5133474890401988	0.5476738739626449	1.20441597485782	1.6482574333670161	1.9665964926759074	1.6909747998351363	2.384725445350861	1.9326761612031484	1.6851299695890962	2.344220811198888	0.2314583841175376	0.796972391131848	1.1104359185896695	2.432905735102848	2.0619000123973614	1.1477131682008406	0.7323058415333703	1.5544240257347988	0.6448598199818061	2.255937247354121	0.9862001275671526	1.4563048199279414	2.82488178855483	2.0400321337319443	1.2310496460164293	1.8291395912721473	1.8032737717473841	0.9646665836351282	1.7161571859869653	0.6367878480189749	1.7788756662207692	0.4399591422367176	1.4884903480980103	1.8324159866676468	2.0196256886094077	1.3456830868816276	1.1415190137164692	1.0057493867640244	1.1103759169162541	0.9473226425356086	1.2791230622099627	1.3507408639869156	2.3595203006427967	1.9669139676270895	0.7801234334936256	2.0853389893339696	2.4406430194085216	1.323872275060533	2.443766147752499	0.8450373097713823	2.097708636618882	1.296242007865517	1.1179161430436775	0.0	0.9986150621088786	1.1264647765863804	1.0737906524757184	0.9546887013965538	0.8586860662066786	0.8625236332924492	0.8819724567584587	1.6150270732256493	0.6503779376750706	1.2526059328613925	1.257695043342014	1.6176982726870122	1.3669013492278288	0.7787517878436011	1.0022298104371485	0.862563139961094	1.3937724130834406	1.0501974441761341	0.9390850483196916	1.787983180608638	1.4755603719915007	1.046803884965928	0.9382040315840489	1.5761419178631608	0.576725852286626	1.0060200505546537	0.7714273451883025	1.002956454285254	1.2457581319819255	0.5644565172159238	1.0718212217998657	1.3806625805917556	0.9983981315946409	1.5760860737704914	1.598995747308999	1.5364050017203725	0.7610828023276484	1.0674864676500084	1.028675782106832	0.9760993169014035	0.7185725827858596	1.167465280840847	1.1907927110955312	1.125867023701521	0.9963481605143873	1.1907927110955312	1.156637238033069
s12614	1.2531710001676835	3.1810691050025666	2.326896220904386	2.804902294443429	1.9067849756761666	2.9602921038398384	2.0235841920252717	3.2038354823269315	3.4260105808974406	2.205223150239856	1.6941417788033086	2.34833670811815	2.128927293496648	2.7267444278921666	1.8509966004764624	1.0297055302181097	0.9619036820270734	1.4371061610704332	1.7708364445539868	1.9589434507647816	1.9949649444091675	2.4964252790936277	1.820934954729155	1.722596177265115	2.2045903697135647	0.8373503217130884	1.02556824792029	0.6714401878896283	2.621097339048909	2.1650401226011313	1.0122479850514832	0.811698405838845	1.883885072541448	1.0077148323592022	2.3183794959156065	1.0434372128526828	1.5751389682253043	2.818488121214122	2.192353152573187	1.41779103873684	1.569949510599389	1.8544073462751658	1.328557748731144	1.730811343613133	0.8541410935508607	1.7951164791935534	0.8923895110131443	1.1064695111401734	1.8113384281066949	1.9942572433916401	1.2462147336507141	0.9601160553276104	0.147567618713335	1.344602614208214	0.9035205841997699	1.0067442627757497	1.3511322390423466	2.3622575243493222	2.3862662278415963	0.7015934654578433	1.8730495680405375	2.383324720308737	1.2213802112054253	2.445679165180212	0.8913501105290161	2.314213872124088	1.4265868332288214	1.0139342973549625	0.9986150621088786	0.0	0.6757439486084295	1.0520106689882318	0.670969323237547	1.0313843604672852	0.9946505730631507	0.6536251813739149	1.74953279271312	0.9343994818314202	1.2702115860125545	1.1901126569736808	1.4625185189448404	1.269265798035346	0.531832921914947	0.8126703760455751	0.5970555456139994	1.3015935458332744	1.0402940993064194	0.7690168286314295	1.8054812119717927	1.4205011377768135	0.4229637889910153	0.952533120673022	0.8777139419602777	0.6895592098592762	0.8832884885835032	0.7141169851616036	0.772021258085344	0.9477345468183652	0.6644666131465506	0.22086878101948645	1.2206494182341283	0.5101173655491574	1.2421419900280388	1.2281074973404522	1.523112658035503	0.3868196072660217	0.35235930046073977	0.3132945705652318	0.7282335518501206	0.4339833608026107	0.3908607814675318	0.2690064151438193	1.1232000716632553	0.3332937462879898	0.2690064151438192	0.617639371086186
s402120	0.9477521647553727	2.988828584313053	1.6622175897332352	2.3457278819781577	2.0213415735133196	3.0429758216661487	2.33130857389984	2.947952403990648	2.9637775356721487	2.4029891042656795	1.8767613615761658	1.9955560664150633	1.7109668551827277	2.190118797420498	2.2697859363800075	1.3582798559987825	1.2600215718130223	1.6038996223421385	1.854146706374755	1.289920883946897	2.5165285379202147	2.9032643677391667	1.1490056656756107	2.2706562326643676	1.6972189366388086	0.9908688761370928	0.6934506944800914	1.2551571288967383	3.211343982340413	2.3562588988877864	1.5660028059138458	0.6421496519212956	2.3977332105916624	0.827016427975369	2.9225235941804515	0.5439521483363797	2.16512338975643	2.5702141652457926	2.7537772290924565	1.6085234252154048	0.9376876571090855	2.284680947348036	1.609262097999161	1.5005473853600426	1.0605287244516317	1.2766688051238773	1.0883947694339544	0.4737281332390797	2.317325646881017	2.06139236826844	1.163451691284043	0.6877619605053508	0.7651778466720929	1.741726443872013	0.39027412061465666	1.3461987727314144	1.6336095236083104	1.9008933884517598	2.9079619823942413	1.2625782712567752	1.2173512909925737	2.9479484818248984	1.5868337783535233	2.58765560487783	0.891036672995118	2.9034258102367896	1.2295382328521796	0.8487905701170135	1.1264647765863804	0.6757439486084295	0.0	1.1668104997978832	0.6806590203718657	1.2323120174927102	1.3814366969053449	0.463933598054748	2.319645603955228	0.9577212781576168	1.6076227394107179	1.0020943961385496	1.9248049765084898	1.2572903508508164	0.38058473891645034	1.0271326619311023	0.49167788910877586	1.8936074698703376	0.9448336128949837	0.5169041545160254	2.424577752757358	1.9620867569567344	0.37935662954553334	1.4576785924278826	1.3229166900450233	1.1534005131047997	1.0623084105057001	0.4633424878139855	0.3507660243949112	1.0972853866501118	1.125018686102726	0.8038994263959309	1.8480590074058372	1.1370727696841962	1.611006513507093	0.5767919111943055	2.116683454009339	0.9142559026566164	0.6349412117051493	0.6159145626783386	1.3359827317299444	0.4757918592883097	0.9311387408698805	0.9111964761171734	1.6221824420633215	0.9799420373346179	0.9111964761171731	1.2036662500451272
m17	0.871339972938085	3.863242754215097	2.267061253879086	3.3994146816248234	2.6666533633511618	3.7731544075228225	1.193568535452573	2.3422219696723414	3.9969572041421553	1.2473199647653515	2.456792393951455	1.5636508643647822	2.6328807014255875	3.26945541798013	2.5913407036092733	0.8573398500130438	1.4586183036355647	0.47401017914034227	2.5682783337931077	2.0586895798553604	2.3540746711864924	3.227316890209297	2.0294935819707174	2.3257466633443737	1.7667297614660287	0.8600443239967809	1.4029108538683694	1.5246261754801862	2.9176387383928364	1.1992223743779047	1.718069800221185	0.6680827451276782	2.2194805540821467	1.413321358246566	2.747295929518185	1.383796899740378	1.6547916725483227	3.6037152238795067	1.9644556674790667	0.46472252823229465	2.0008255328179865	2.601001285756688	1.9231036266272659	0.8907451698813428	0.4562567850104411	2.295430791863985	0.6513942737748623	1.3276692938954848	2.528851689779683	2.876130293002492	0.40740401714929114	0.6394125918691019	0.9527062800759225	0.8332307996465609	1.2310628641554995	1.9393865610718166	2.1829490869904724	2.9564756652122903	2.4584181907208245	1.1710656629328684	1.9050654489828802	3.0373638784470036	0.5858484889495662	3.3312782337484297	1.6032439635960185	2.3591533642351763	0.6068574846513808	0.4669211840796971	1.0737906524757184	1.0520106689882318	1.1668104997978832	0.0	0.492281604395019	1.7382951868361318	1.6679755607464093	1.3356638231647402	1.6414174202386296	1.5119172302242603	2.071245864401949	1.9472875307532196	2.3010673833461963	2.12223256215946	0.8968035960565187	1.686891964226155	0.6873348599891234	1.2756315966320717	1.7841815397061322	1.4368774598095555	1.8660781983635115	2.1052139946100796	0.8848894970529587	0.8528768367263797	1.9055078281152995	0.9675515957538324	1.733021817931578	0.8168590752638143	1.3591718183445276	0.30422169908285407	1.0844779918174285	1.2562737488058953	1.3740554227571	0.9670818054673427	2.2051265624686875	1.624894765937606	1.476039339983031	1.1460763519200026	0.7797785831786822	1.3031059347769955	1.3636547156177374	1.0318163902638724	1.417907349770152	1.2055323106281053	1.8107400759525938	0.9850727926624262	1.2055323106281055	1.5224733660287735
m23	0.7083631208794908	3.494179984457812	1.9892125994136745	2.970307134514767	2.350099636525584	3.439313958490239	1.6533343360958548	2.5690573663415144	3.57917443590119	1.7278313061839463	2.155480419572183	1.6961253816897488	2.247434447315813	2.8307010371040917	2.3778325999719514	0.9359713516897779	1.2538959031852488	0.9466281194361639	2.2243291518401676	1.7193192730356992	2.3396287831200007	3.0266920611103627	1.6480953269509282	2.2066357119386937	1.6698279495984694	0.7325183603848044	1.0360688955382347	1.2639919946076505	2.966945687880915	1.6815162212622163	1.5275336315507546	0.3670681172190021	2.209239831601559	1.0817491014377236	2.7360012317733458	0.982203494146013	1.7709832688657277	3.1704166506775002	2.2328880963364046	0.9426173388561931	1.5561593121750352	2.388569742491013	1.703680281570327	1.06598196694773	0.5196678224709849	1.873153796313107	0.6572846256061798	0.9016434322263246	2.3509031064579093	2.497857179630213	0.5930486319471269	0.3597266319961763	0.6195383409762435	1.1490812781077886	0.8111990395742211	1.597750896620365	1.8755096513405147	2.524189802405718	2.581864076834953	1.0407092355900818	1.5767099906814561	2.9162268776281883	0.9364491732195583	2.980710826813218	1.2280441522493424	2.515058385889754	0.7605682637563891	0.3494672523208702	0.9546887013965538	0.670969323237547	0.6806590203718657	0.492281604395019	0.0	1.4350375968625595	1.4339179869132848	0.8964079682679782	1.8441156997307184	1.1866983628570271	1.789395084089471	1.5217937321653117	2.0496389851718613	1.7162770981360207	0.4522036615414872	1.3183132572706127	0.22284339803527742	1.421925463519633	1.3822004911568422	0.9981979110342389	2.0084137683557075	1.939450886251309	0.4023212442560131	0.9665201396360648	1.5481135505329735	0.8628792841684639	1.3664971581649523	0.4162698403484611	0.9018961213987255	0.4491968563039184	0.9256703976028984	0.8892131589348081	1.4463667501009243	0.8260967931132688	1.8688793737281	1.1719203473806619	1.646689904683296	0.8602801756172623	0.38543390211190215	0.8779144676533739	1.1936184423650902	0.6159533010017438	1.0595698933074067	0.8815692908693634	1.6164431550694927	0.752795308580208	0.8815692908693634	1.2395779080310732
m35	2.048763494461732	2.3279673665648764	2.6403616067586335	2.376042020722596	0.9335749155183738	2.0373509128038836	2.654570366937189	3.94052089218515	2.9436966081000024	2.8511740507893704	0.7238035778191989	2.953579775458114	1.6080064607917817	2.5048344417673554	1.1264280482087965	1.1849139535279911	0.41435590515685106	1.970929065313881	0.8456344370075839	2.130024898893986	1.5323316346342974	1.73648963497708	2.0218069266074097	1.2883889658822527	2.828061264012823	0.9553116976809718	0.8922369595610838	0.788542581547337	2.3065919128486136	2.8055302277914773	0.7872004758481242	1.286994282820101	1.4365258898107036	0.708937449717675	2.0241889541046443	1.1116391841210211	1.6615511633164128	2.173749930908296	2.403904319892021	1.979006635244385	1.7605157863193601	1.1559652565774032	0.411670530384092	2.399225267197155	1.3241909776151473	1.5583639285282285	1.1821937328042706	1.6734787793659156	1.2765192103407585	1.1880102587473114	1.9854757666727312	1.647754050873713	1.1225483313684896	1.7430828713013393	1.1299666866939377	0.5375266104982387	0.5224000979168819	1.9771104876680932	2.0778136937151124	0.888316245979609	2.3028981602871244	1.9630145871883533	1.9102226421536135	1.6107690938469041	0.3988451820547812	2.239558837150654	2.003690222130717	1.7019778261260115	0.8586860662066786	1.0313843604672852	1.2323120174927102	1.7382951868361318	1.4350375968625595	0.0	0.37098875354864413	0.7809690302920047	1.9398808593602725	0.38352410293542455	0.48164626449775166	0.7422694233255299	0.9461705549292392	0.6310619873588866	1.0661054454225458	0.35034595824947307	1.2721979459921644	1.7042972761277837	0.535478564528824	0.7843481159427473	1.9683207257841469	1.0247546749522465	1.2622263068231199	1.3920701832397062	1.053596920517408	0.9243629837854858	0.30368809288103515	1.1915102880194801	0.9684636933410327	1.7907449074017143	0.7826044622036897	0.9289722084305825	1.5772801943880363	1.1799734287865749	0.8187217290929082	1.6283997656524296	1.833973073863	0.7438097433642368	1.317454204787924	0.8442197340004377	0.8782023529139517	0.862293339880149	0.897436206321959	1.1264395311804576	0.6904804354263552	1.1172802498778251	1.1264395311804574	0.8288843387773787
